,drug,cell_line,IC50,OncotreeCode,prediction
8954,MK-1775,SAT,1.797601,HNSC,0.770143
8955,MK-2206,SAT,2.979744,HNSC,3.152409
8956,MK-8776,SAT,4.73317,HNSC,3.521514
8957,ML323,SAT,5.479427,HNSC,4.443704
8958,MN-64,SAT,3.721836,HNSC,4.597277
8959,Methotrexate,SAT,-1.939726,HNSC,0.493292
8960,Mirin,SAT,6.080109,HNSC,5.023209
8961,Mitoxantrone,SAT,1.335638,HNSC,1.538381
8962,Motesanib,SAT,6.195916,HNSC,5.837325
8963,Mycophenolic acid,SAT,1.954677,HNSC,2.290184
8964,N-acetyl cysteine,SAT,11.169539,HNSC,10.6474
8965,NU7441,SAT,3.736695,HNSC,3.195639
8966,NVP-ADW742,SAT,2.249056,HNSC,3.200329
8967,Navitoclax,SAT,3.128032,HNSC,1.859152
8968,Nelarabine,SAT,5.313193,HNSC,6.108222
8969,Nilotinib,SAT,5.132256,HNSC,4.024436
8970,Niraparib,SAT,4.746534,HNSC,4.707825
8971,Nutlin-3a (-),SAT,6.289956,HNSC,5.383812
8972,OF-1,SAT,4.505271,HNSC,3.424048
8973,OSI-027,SAT,2.02747,HNSC,2.13963
8974,OTX015,SAT,1.236237,HNSC,2.940937
8975,Obatoclax Mesylate,SAT,1.593061,HNSC,0.723083
8976,Olaparib,SAT,4.59731,HNSC,4.927724
8977,Osimertinib,SAT,-0.901476,HNSC,0.742369
8978,Oxaliplatin,SAT,4.998752,HNSC,5.080988
8979,P22077,SAT,6.056679,HNSC,4.653646
8980,PCI-34051,SAT,5.359991,HNSC,4.94122
8981,PD0325901,SAT,-0.758177,HNSC,1.116785
8982,PD173074,SAT,3.877167,HNSC,4.33502
8983,PFI-1,SAT,3.563813,HNSC,4.14391
8984,PFI3,SAT,6.063252,HNSC,5.368551
8985,PLX-4720,SAT,5.282695,HNSC,4.427776
8986,POMHEX,SAT,4.835325,HNSC,1.906569
8987,PRIMA-1MET,SAT,6.26065,HNSC,5.411409
8988,PRT062607,SAT,3.973616,HNSC,3.723827
8989,Paclitaxel,SAT,-1.797777,HNSC,-2.478201
8990,Palbociclib,SAT,2.818893,HNSC,4.16168
8991,Pevonedistat,SAT,5.878259,HNSC,1.149456
8992,Picolinici-acid,SAT,5.899208,HNSC,5.420318
8993,Pictilisib,SAT,0.606928,HNSC,1.377457
8994,Podophyllotoxin bromide,SAT,0.264753,HNSC,-0.405424
8995,Pyridostatin,SAT,4.094358,HNSC,3.904879
8996,RO-3306,SAT,5.269581,HNSC,3.841097
8997,RVX-208,SAT,4.433398,HNSC,5.21242
8998,Rapamycin,SAT,-2.27424,HNSC,-0.901061
8999,Refametinib,SAT,0.723432,HNSC,1.998269
9000,Remodelin,SAT,4.64272,HNSC,4.164578
9001,Ribociclib,SAT,4.216597,HNSC,4.541752
9002,Romidepsin,SAT,-5.318983,HNSC,-5.88949
9003,Rucaparib,SAT,4.079361,HNSC,4.210088
9004,Ruxolitinib,SAT,4.277461,HNSC,4.69303
9005,SB216763,SAT,4.248967,HNSC,5.386868
9006,SB590885,SAT,5.502769,HNSC,4.750824
9007,SCH772984,SAT,2.09368,HNSC,2.792234
9008,SGC-CBP30,SAT,5.169917,HNSC,4.245117
9009,SGC0946,SAT,3.015956,HNSC,2.198223
9010,SN-38,SAT,2.94879,HNSC,-0.753415
9011,Sabutoclax,SAT,-1.466027,HNSC,0.067928
9012,Sapitinib,SAT,-0.330457,HNSC,1.45104
9013,Savolitinib,SAT,2.692024,HNSC,2.81652
9014,Schweinfurthin A,SAT,3.891699,HNSC,2.439966
9015,Selumetinib,SAT,2.436933,HNSC,3.252789
9016,Sepantronium bromide,SAT,-2.211146,HNSC,-3.590366
9017,Serdemetan,SAT,3.287537,HNSC,4.1485
9018,Sinularin,SAT,3.761861,HNSC,3.490718
9019,Sorafenib,SAT,3.570395,HNSC,2.635074
9020,Staurosporine,SAT,-3.807715,HNSC,-2.706247
9021,Talazoparib,SAT,5.047102,HNSC,4.480867
9022,Tamoxifen,SAT,3.901269,HNSC,3.692176
9023,Tanespimycin,SAT,-0.898078,HNSC,-0.170294
9024,Taselisib,SAT,-0.569349,HNSC,1.551241
9025,Telomerase Inhibitor IX,SAT,2.365146,HNSC,0.790704
9026,Temozolomide,SAT,6.981526,HNSC,6.96602
9027,Temsirolimus,SAT,1.279242,HNSC,2.322715
9028,Teniposide,SAT,1.944023,HNSC,1.155491
9029,Topotecan,SAT,2.075689,HNSC,1.222102
9030,Trametinib,SAT,-0.828585,HNSC,0.342735
9031,UMI-77,SAT,2.906398,HNSC,2.80292
9032,UNC0379,SAT,4.395507,HNSC,4.110327
9033,UNC0638,SAT,5.228436,HNSC,4.783733
9034,Ulixertinib,SAT,2.99407,HNSC,2.702809
9035,Uprosertib,SAT,1.671047,HNSC,3.225645
9036,VE-822,SAT,5.043048,HNSC,3.536222
9037,VE821,SAT,3.620086,HNSC,4.266433
9038,VX-11e,SAT,2.24411,HNSC,2.992693
9039,Veliparib,SAT,6.135748,HNSC,5.304755
9040,Venetoclax,SAT,4.526922,HNSC,2.801543
9041,Vinblastine,SAT,-0.378287,HNSC,-3.587941
9042,Vincristine,SAT,-1.040817,HNSC,-0.394334
9043,Vinorelbine,SAT,-1.708263,HNSC,-3.260461
9044,Vismodegib,SAT,6.002762,HNSC,4.848479
9045,Vorinostat,SAT,2.166637,HNSC,2.019839
9046,WEHI-539,SAT,5.919715,HNSC,3.788117
9047,WIKI4,SAT,5.588529,HNSC,3.661962
9048,WZ4003,SAT,4.09007,HNSC,4.670441
9049,Wee1 Inhibitor,SAT,4.122984,HNSC,1.805866
9050,Wnt-C59,SAT,4.804409,HNSC,4.241629
9051,XAV939,SAT,3.669161,HNSC,4.312582
9052,YK-4-279,SAT,6.220792,HNSC,2.30022
9053,ZM447439,SAT,2.380851,HNSC,3.706395
9054,Zoledronate,SAT,4.240616,HNSC,4.26568
9055,alpha-lipoic acid,SAT,8.689122,HNSC,7.521635
9056,glutathione,SAT,10.136874,HNSC,9.922712
9057,5-Fluorouracil,SCC3,-0.074798,MBN,4.280369
9058,5-azacytidine,SCC3,0.696855,MBN,2.912863
9059,A-366,SCC3,3.492766,MBN,5.074155
9060,ABT737,SCC3,2.753077,MBN,2.087796
9061,AGI-5198,SCC3,3.589238,MBN,5.2807
9062,AGI-6780,SCC3,2.827381,MBN,4.371238
9063,AGK2,SCC3,2.850624,MBN,3.284669
9064,AMG-319,SCC3,2.897812,MBN,5.274653
9065,AT13148,SCC3,3.342455,MBN,3.385898
9066,AZ6102,SCC3,1.51351,MBN,2.569912
9067,AZ960,SCC3,-0.270954,MBN,2.036133
9068,AZD1208,SCC3,3.657447,MBN,5.557019
9069,AZD1332,SCC3,1.752446,MBN,4.126273
9070,AZD2014,SCC3,0.555612,MBN,2.132031
9071,AZD3759,SCC3,1.73871,MBN,2.550276
9072,AZD4547,SCC3,0.960178,MBN,2.891858
9073,AZD5153,SCC3,-2.722013,MBN,1.491589
9074,AZD5363,SCC3,2.772847,MBN,2.9171
9075,AZD5438,SCC3,0.023245,MBN,1.900115
9076,AZD5582,SCC3,0.352732,MBN,3.359194
9077,AZD5991,SCC3,-0.117782,MBN,4.995188
9078,AZD6738,SCC3,-0.214992,MBN,1.735141
9079,AZD7762,SCC3,-1.667746,MBN,0.116181
9080,AZD8055,SCC3,-1.508497,MBN,-0.466228
9081,AZD8186,SCC3,2.843422,MBN,3.253987
9082,Acetalax,SCC3,4.449437,MBN,5.850929
9083,Afatinib,SCC3,1.171463,MBN,1.782295
9084,Afuresertib,SCC3,3.037457,MBN,2.322373
9085,Alisertib,SCC3,0.393886,MBN,1.291952
9086,Alpelisib,SCC3,3.889605,MBN,3.714157
9087,Avagacestat,SCC3,3.62954,MBN,4.81174
9088,Axitinib,SCC3,1.418926,MBN,2.946092
9089,BI-2536,SCC3,-3.587681,MBN,-1.510201
9090,BIBR-1532,SCC3,2.99923,MBN,5.413713
9091,BMS-345541,SCC3,1.924658,MBN,3.084472
9092,BMS-536924,SCC3,1.4086,MBN,1.848285
9093,BMS-754807,SCC3,0.711854,MBN,1.637021
9094,Bleomycin,SCC3,0.025061,MBN,4.344133
9095,Bleomycin (50 uM),SCC3,0.182111,MBN,4.266084
9096,Bortezomib,SCC3,-5.846877,MBN,-5.316939
9097,Bosutinib,SCC3,1.531285,MBN,2.727375
9098,Bromosporine,SCC3,0.511492,MBN,2.535866
9099,Buparlisib,SCC3,0.69539,MBN,1.080142
9100,CCT007093,SCC3,2.529039,MBN,5.066382
9101,CPI-637,SCC3,1.893598,MBN,4.342696
9102,CZC24832,SCC3,3.657799,MBN,5.557126
9103,Camptothecin,SCC3,-5.118104,MBN,-3.735542
9104,Carmustine,SCC3,4.30965,MBN,6.30727
9105,Cediranib,SCC3,1.866959,MBN,2.140509
9106,Cisplatin,SCC3,-1.267351,MBN,3.589096
9107,Crizotinib,SCC3,-0.955403,MBN,1.94926
9108,Cyclophosphamide,SCC3,3.676633,MBN,5.45432
9109,Cytarabine,SCC3,-2.534185,MBN,1.498853
9110,Dabrafenib,SCC3,4.377194,MBN,3.945153
9111,Dacarbazine,SCC3,4.070848,MBN,5.842311
9112,Dactinomycin,SCC3,-5.444438,MBN,-4.187354
9113,Dactolisib,SCC3,-2.950167,MBN,-1.259467
9114,Dasatinib,SCC3,1.705774,MBN,2.00269
9115,Dihydrorotenone,SCC3,0.352684,MBN,0.387812
9116,Dinaciclib,SCC3,-4.097804,MBN,-3.250887
9117,Docetaxel,SCC3,-5.668294,MBN,-4.323722
9118,Doramapimod,SCC3,4.250647,MBN,5.423455
9119,EHT-1864,SCC3,2.930298,MBN,3.588335
9120,EPZ004777,SCC3,4.693081,MBN,5.698838
9121,EPZ5676,SCC3,4.305605,MBN,5.939214
9122,Elephantin,SCC3,1.149678,MBN,3.365696
9123,Entinostat,SCC3,-1.159594,MBN,1.849384
9124,Entospletinib,SCC3,3.928058,MBN,3.814272
9125,Epirubicin,SCC3,-3.463801,MBN,-1.625228
9126,Erlotinib,SCC3,1.374234,MBN,3.154724
9127,Fludarabine,SCC3,3.638081,MBN,4.469146
9128,Foretinib,SCC3,0.08942,MBN,0.335734
9129,Fulvestrant,SCC3,2.487096,MBN,3.683909
9130,GDC0810,SCC3,3.757115,MBN,5.535389
9131,GNE-317,SCC3,0.186234,MBN,0.634866
9132,GSK-LSD1,SCC3,2.021933,MBN,2.645109
9133,GSK1904529A,SCC3,3.507104,MBN,4.456811
9134,GSK2110183B,SCC3,3.238104,MBN,3.312756
9135,GSK2578215A,SCC3,4.407247,MBN,5.592137
9136,GSK2606414,SCC3,2.771703,MBN,3.567801
9137,GSK2801,SCC3,4.160899,MBN,5.285994
9138,GSK2830371,SCC3,4.207024,MBN,5.983071
9139,GSK343,SCC3,2.099408,MBN,3.595024
9140,GSK591,SCC3,2.74159,MBN,4.840528
9141,GW441756,SCC3,2.33543,MBN,3.396803
9142,Gallibiscoquinazole,SCC3,0.676414,MBN,3.017774
9143,Gefitinib,SCC3,2.775434,MBN,3.128562
9144,Gemcitabine,SCC3,-4.774154,MBN,-2.936963
9145,I-BET-762,SCC3,1.491683,MBN,2.99786
9146,I-BRD9,SCC3,3.639444,MBN,4.358289
9147,ICL-SIRT078,SCC3,3.040311,MBN,4.323049
9148,IWP-2,SCC3,2.130776,MBN,2.847181
9149,Ibrutinib,SCC3,3.354872,MBN,5.134758
9150,Ipatasertib,SCC3,3.425259,MBN,3.335617
9151,Irinotecan,SCC3,-0.141768,MBN,1.794711
9152,JNK Inhibitor VIII,SCC3,4.106678,MBN,5.754893
9153,JQ1,SCC3,-1.268824,MBN,0.655349
9154,KRAS (G12C) Inhibitor-12,SCC3,2.821461,MBN,4.978727
9155,KU-55933,SCC3,4.442563,MBN,5.140548
9156,L-Oxonoreleagnine,SCC3,2.000095,MBN,3.584387
9157,LCL161,SCC3,3.012254,MBN,5.432824
9158,LGK974,SCC3,3.887226,MBN,4.545152
9159,LJI308,SCC3,3.027957,MBN,5.044476
9160,LMP744,SCC3,-4.545493,MBN,-1.199706
9161,LY2109761,SCC3,4.330656,MBN,5.44208
9162,Lapatinib,SCC3,2.437057,MBN,3.270211
9163,Leflunomide,SCC3,4.537814,MBN,5.01723
9164,Lenalidomide,SCC3,2.921832,MBN,5.329599
9165,Lestaurtinib,SCC3,-1.683136,MBN,-0.147029
9166,Linsitinib,SCC3,3.130587,MBN,4.101699
9167,Luminespib,SCC3,-3.441885,MBN,-2.718414
9168,MG-132,SCC3,-1.880954,MBN,-1.173756
9169,MIM1,SCC3,2.187027,MBN,4.133774
9170,MIRA-1,SCC3,3.819931,MBN,5.508299
9171,MK-1775,SCC3,-1.125033,MBN,0.312521
9172,MK-2206,SCC3,2.389296,MBN,2.678244
9173,MK-8776,SCC3,0.089554,MBN,3.297406
9174,ML323,SCC3,3.173277,MBN,4.391083
9175,MN-64,SCC3,3.732538,MBN,5.033034
9176,Methotrexate,SCC3,-3.866348,MBN,1.125703
9177,Mirin,SCC3,3.756683,MBN,4.565536
9178,Mitoxantrone,SCC3,-3.753687,MBN,1.127049
9179,Motesanib,SCC3,3.286822,MBN,5.983044
9180,Mycophenolic acid,SCC3,-0.017819,MBN,1.461482
9181,N-acetyl cysteine,SCC3,9.688368,MBN,10.668598
9182,NU7441,SCC3,2.123314,MBN,3.144658
9183,NVP-ADW742,SCC3,2.373344,MBN,2.645283
9184,Navitoclax,SCC3,2.578298,MBN,1.427154
9185,Nelarabine,SCC3,4.942307,MBN,6.131326
9186,Nilotinib,SCC3,1.559854,MBN,2.448993
9187,Niraparib,SCC3,2.607262,MBN,4.012719
9188,Nutlin-3a (-),SCC3,3.764492,MBN,5.500859
9189,OF-1,SCC3,3.346261,MBN,4.16137
9190,OSI-027,SCC3,3.225333,MBN,2.409161
9191,OTX015,SCC3,-0.382648,MBN,1.841071
9192,Obatoclax Mesylate,SCC3,-0.903259,MBN,0.39019
9193,Olaparib,SCC3,1.987586,MBN,4.462417
9194,Osimertinib,SCC3,1.864766,MBN,2.077584
9195,Oxaliplatin,SCC3,2.031257,MBN,4.436088
9196,P22077,SCC3,2.121312,MBN,4.35452
9197,PCI-34051,SCC3,3.833621,MBN,4.493633
9198,PD0325901,SCC3,1.737887,MBN,-1.79458
9199,PD173074,SCC3,2.376254,MBN,4.3144
9200,PFI-1,SCC3,2.183702,MBN,4.168056
9201,PFI3,SCC3,4.438638,MBN,5.799459
9202,PLX-4720,SCC3,3.918836,MBN,4.289503
9203,POMHEX,SCC3,1.333071,MBN,1.779332
9204,PRIMA-1MET,SCC3,1.811685,MBN,4.739877
9205,PRT062607,SCC3,1.987006,MBN,3.422188
9206,Paclitaxel,SCC3,-4.751283,MBN,-3.454326
9207,Palbociclib,SCC3,1.992764,MBN,3.842484
9208,Pevonedistat,SCC3,-2.087663,MBN,0.621778
9209,Picolinici-acid,SCC3,4.441894,MBN,5.253296
9210,Pictilisib,SCC3,1.834954,MBN,1.394025
9211,Podophyllotoxin bromide,SCC3,-2.221004,MBN,-0.663361
9212,Pyridostatin,SCC3,1.970067,MBN,3.490371
9213,RO-3306,SCC3,1.976752,MBN,3.311567
9214,RVX-208,SCC3,4.177532,MBN,5.024016
9215,Rapamycin,SCC3,-3.105222,MBN,-0.891537
9216,Refametinib,SCC3,2.504577,MBN,-0.063081
9217,Remodelin,SCC3,5.352848,MBN,4.677022
9218,Ribociclib,SCC3,1.723816,MBN,4.084092
9219,Romidepsin,SCC3,-5.783108,MBN,-5.890622
9220,Rucaparib,SCC3,2.397945,MBN,3.674243
9221,Ruxolitinib,SCC3,4.439548,MBN,4.903672
9222,SB216763,SCC3,3.765516,MBN,5.434537
9223,SB590885,SCC3,3.726949,MBN,3.950468
9224,SCH772984,SCC3,1.539595,MBN,1.024863
9225,SGC-CBP30,SCC3,3.050933,MBN,4.421701
9226,SGC0946,SCC3,1.430807,MBN,2.320815
9227,SN-38,SCC3,-6.454491,MBN,-5.451263
9228,Sabutoclax,SCC3,-3.207629,MBN,-0.143771
9229,Sapitinib,SCC3,3.502989,MBN,4.537464
9230,Savolitinib,SCC3,1.826836,MBN,2.842157
9231,Schweinfurthin A,SCC3,-1.315768,MBN,1.956806
9232,Selumetinib,SCC3,3.33177,MBN,1.465394
9233,Sepantronium bromide,SCC3,-4.72492,MBN,-4.572697
9234,Serdemetan,SCC3,3.484986,MBN,3.610515
9235,Sinularin,SCC3,2.388689,MBN,3.516768
9236,Sorafenib,SCC3,2.073538,MBN,2.389847
9237,Staurosporine,SCC3,-2.321936,MBN,-2.362563
9238,Talazoparib,SCC3,-1.931736,MBN,2.635652
9239,Tamoxifen,SCC3,2.914451,MBN,3.982397
9240,Tanespimycin,SCC3,-0.957028,MBN,-0.12303
9241,Taselisib,SCC3,2.819018,MBN,1.337056
9242,Telomerase Inhibitor IX,SCC3,-0.496249,MBN,0.449333
9243,Temozolomide,SCC3,2.967521,MBN,6.463302
9244,Temsirolimus,SCC3,-0.11738,MBN,1.962722
9245,Teniposide,SCC3,-3.3506,MBN,-0.811228
9246,Topotecan,SCC3,-2.866901,MBN,-1.205587
9247,Trametinib,SCC3,-0.054873,MBN,-2.462367
9248,UMI-77,SCC3,3.312329,MBN,2.790341
9249,UNC0379,SCC3,1.169362,MBN,3.942601
9250,UNC0638,SCC3,2.404124,MBN,4.770609
9251,Ulixertinib,SCC3,1.36614,MBN,1.051414
9252,Uprosertib,SCC3,2.640813,MBN,2.661394
9253,VE-822,SCC3,-1.516902,MBN,3.641131
9254,VE821,SCC3,0.842094,MBN,3.997831
9255,VX-11e,SCC3,1.769009,MBN,1.075145
9256,Veliparib,SCC3,4.227686,MBN,5.524064
9257,Venetoclax,SCC3,1.408676,MBN,2.806394
9258,Vinblastine,SCC3,-5.249499,MBN,-4.106182
9259,Vincristine,SCC3,-4.978146,MBN,-1.985723
9260,Vinorelbine,SCC3,-5.718748,MBN,-3.634907
9261,Vismodegib,SCC3,3.619632,MBN,5.069124
9262,Vorinostat,SCC3,0.202224,MBN,1.483403
9263,WEHI-539,SCC3,4.40366,MBN,3.757068
9264,WIKI4,SCC3,2.351602,MBN,3.918243
9265,WZ4003,SCC3,1.939881,MBN,4.8124
9266,Wee1 Inhibitor,SCC3,0.360402,MBN,1.609365
9267,Wnt-C59,SCC3,2.847498,MBN,4.306314
9268,XAV939,SCC3,4.143936,MBN,3.998605
9269,YK-4-279,SCC3,0.469983,MBN,1.8255
9270,ZM447439,SCC3,2.663004,MBN,2.610135
9271,Zoledronate,SCC3,2.326594,MBN,4.076794
9272,alpha-lipoic acid,SCC3,5.568641,MBN,8.443316
9273,glutathione,SCC3,8.381246,MBN,10.307388
9274,5-Fluorouracil,HMVII,4.763308,VMM,5.190459
9275,5-azacytidine,HMVII,2.920302,VMM,3.357486
9276,A-366,HMVII,5.643655,VMM,4.926223
9277,ABT737,HMVII,4.077179,VMM,2.92789
9278,AGI-5198,HMVII,5.947101,VMM,4.949635
9279,AGI-6780,HMVII,5.501173,VMM,4.523453
9280,AGK2,HMVII,4.325472,VMM,3.231382
9281,AMG-319,HMVII,6.1851,VMM,5.105211
9282,AT13148,HMVII,5.507984,VMM,3.650989
9283,AZ6102,HMVII,1.151943,VMM,2.728704
9284,AZ960,HMVII,2.774569,VMM,3.020033
9285,AZD1208,HMVII,3.999436,VMM,5.422664
9286,AZD1332,HMVII,3.880298,VMM,4.378687
9287,AZD2014,HMVII,1.922932,VMM,2.543245
9288,AZD3759,HMVII,3.712181,VMM,3.484351
9289,AZD4547,HMVII,4.157944,VMM,3.07861
9290,AZD5153,HMVII,2.279589,VMM,1.485158
9291,AZD5363,HMVII,4.675273,VMM,3.538844
9292,AZD5438,HMVII,2.653535,VMM,2.177195
9293,AZD5582,HMVII,1.873745,VMM,4.450651
9294,AZD5991,HMVII,5.028542,VMM,5.666865
9295,AZD6738,HMVII,4.015167,VMM,2.337958
9296,AZD7762,HMVII,1.704844,VMM,0.786201
9297,AZD8055,HMVII,0.394545,VMM,0.517933
9298,AZD8186,HMVII,5.14891,VMM,4.519979
9299,Acetalax,HMVII,6.847808,VMM,5.753837
9300,Afatinib,HMVII,1.821167,VMM,2.505492
9301,Afuresertib,HMVII,2.390362,VMM,2.15396
9302,Alisertib,HMVII,2.42562,VMM,2.804341
9303,Alpelisib,HMVII,3.415012,VMM,4.544431
9304,Avagacestat,HMVII,5.12144,VMM,4.840095
9305,Axitinib,HMVII,2.551177,VMM,3.552274
9306,BI-2536,HMVII,1.335912,VMM,0.213003
9307,BIBR-1532,HMVII,5.999012,VMM,5.152319
9308,BMS-345541,HMVII,3.666162,VMM,3.221874
9309,BMS-536924,HMVII,2.038875,VMM,2.46553
9310,BMS-754807,HMVII,4.319273,VMM,3.085437
9311,Bleomycin,HMVII,2.356081,VMM,4.407891
9312,Bleomycin (50 uM),HMVII,4.790948,VMM,4.488381
9313,Bortezomib,HMVII,-4.904819,VMM,-5.044497
9314,Bosutinib,HMVII,3.719091,VMM,3.147728
9315,Bromosporine,HMVII,3.241391,VMM,2.237195
9316,Buparlisib,HMVII,1.458786,VMM,1.493081
9317,CCT007093,HMVII,5.303964,VMM,5.019232
9318,CPI-637,HMVII,3.404571,VMM,4.606511
9319,CZC24832,HMVII,4.646106,VMM,5.440014
9320,Camptothecin,HMVII,-1.810866,VMM,-1.126077
9321,Carmustine,HMVII,6.073294,VMM,6.445969
9322,Cediranib,HMVII,2.018492,VMM,2.353507
9323,Cisplatin,HMVII,3.742575,VMM,4.266303
9324,Crizotinib,HMVII,2.353418,VMM,2.538883
9325,Cyclophosphamide,HMVII,5.952111,VMM,5.297346
9326,Cytarabine,HMVII,0.132225,VMM,2.734895
9327,Dabrafenib,HMVII,2.675849,VMM,0.273566
9328,Dacarbazine,HMVII,5.432384,VMM,5.744187
9329,Dactinomycin,HMVII,-3.694568,VMM,-3.700551
9330,Dactolisib,HMVII,-1.400841,VMM,-0.603125
9331,Daporinad,HMVII,-3.816043,VMM,-4.472719
9332,Dasatinib,HMVII,3.79236,VMM,3.397724
9333,Dihydrorotenone,HMVII,2.033994,VMM,1.049155
9334,Dinaciclib,HMVII,-2.624957,VMM,-2.642207
9335,Docetaxel,HMVII,-2.737764,VMM,-3.457749
9336,Doramapimod,HMVII,6.055111,VMM,4.855071
9337,EHT-1864,HMVII,3.897559,VMM,3.73144
9338,EPZ004777,HMVII,4.893466,VMM,5.33506
9339,EPZ5676,HMVII,5.66248,VMM,5.809166
9340,Elephantin,HMVII,4.668237,VMM,3.343349
9341,Entinostat,HMVII,2.786268,VMM,1.38494
9342,Entospletinib,HMVII,2.664186,VMM,3.797197
9343,Epirubicin,HMVII,-0.892174,VMM,-0.535107
9344,Erlotinib,HMVII,3.87824,VMM,4.068046
9345,Fludarabine,HMVII,4.658102,VMM,5.375793
9346,Foretinib,HMVII,2.119443,VMM,0.610243
9347,Fulvestrant,HMVII,3.376239,VMM,3.73644
9348,GDC0810,HMVII,5.977976,VMM,5.123008
9349,GNE-317,HMVII,1.842587,VMM,1.530014
9350,GSK-LSD1,HMVII,3.22141,VMM,2.716304
9351,GSK1904529A,HMVII,2.873352,VMM,4.208065
9352,GSK2110183B,HMVII,3.817956,VMM,3.218519
9353,GSK2578215A,HMVII,4.707653,VMM,5.244704
9354,GSK2606414,HMVII,2.80195,VMM,4.447491
9355,GSK2801,HMVII,5.674946,VMM,4.902737
9356,GSK2830371,HMVII,6.1851,VMM,5.806005
9357,GSK343,HMVII,2.591991,VMM,3.461849
9358,GSK591,HMVII,4.829997,VMM,4.812627
9359,GW441756,HMVII,4.354739,VMM,3.783659
9360,Gallibiscoquinazole,HMVII,2.531748,VMM,2.926786
9361,Gefitinib,HMVII,3.852421,VMM,3.437113
9362,Gemcitabine,HMVII,1.34694,VMM,2.617746
9363,I-BET-762,HMVII,3.334355,VMM,2.854236
9364,I-BRD9,HMVII,3.621944,VMM,4.626144
9365,ICL-SIRT078,HMVII,1.671141,VMM,3.594196
9366,IWP-2,HMVII,1.490115,VMM,2.983464
9367,Ibrutinib,HMVII,6.094834,VMM,4.655561
9368,Ipatasertib,HMVII,5.014612,VMM,4.060925
9369,Irinotecan,HMVII,3.476048,VMM,3.760476
9370,JNK Inhibitor VIII,HMVII,5.886946,VMM,5.556136
9371,JQ1,HMVII,2.229299,VMM,1.77337
9372,KRAS (G12C) Inhibitor-12,HMVII,5.067034,VMM,5.34115
9373,KU-55933,HMVII,3.868938,VMM,5.334863
9374,L-Oxonoreleagnine,HMVII,3.171353,VMM,3.800532
9375,LCL161,HMVII,6.117756,VMM,5.167853
9376,LGK974,HMVII,4.364814,VMM,4.393195
9377,LJI308,HMVII,4.694554,VMM,5.085736
9378,LMP744,HMVII,0.635287,VMM,0.609197
9379,LY2109761,HMVII,5.463437,VMM,5.366019
9380,Lapatinib,HMVII,2.556583,VMM,3.288448
9381,Leflunomide,HMVII,5.643675,VMM,5.265945
9382,Lenalidomide,HMVII,6.102519,VMM,5.294212
9383,Lestaurtinib,HMVII,0.549399,VMM,0.138748
9384,Linsitinib,HMVII,3.244095,VMM,4.156206
9385,Luminespib,HMVII,-1.514633,VMM,-1.508935
9386,MG-132,HMVII,-1.131273,VMM,-1.03175
9387,MIM1,HMVII,3.387266,VMM,4.420153
9388,MIRA-1,HMVII,6.430298,VMM,5.522163
9389,MK-1775,HMVII,1.823493,VMM,1.22862
9390,MK-2206,HMVII,2.937705,VMM,2.82116
9391,MK-8776,HMVII,3.255962,VMM,3.390529
9392,ML323,HMVII,6.468195,VMM,4.212349
9393,MN-64,HMVII,5.511902,VMM,4.844621
9394,Methotrexate,HMVII,-2.74139,VMM,1.184167
9395,Mirin,HMVII,4.179975,VMM,4.814085
9396,Mitoxantrone,HMVII,0.893577,VMM,1.887546
9397,Motesanib,HMVII,6.1851,VMM,5.814965
9398,Mycophenolic acid,HMVII,2.42824,VMM,1.802864
9399,N-acetyl cysteine,HMVII,10.261733,VMM,9.921829
9400,NU7441,HMVII,3.264637,VMM,2.975737
9401,NVP-ADW742,HMVII,1.479178,VMM,2.345137
9402,Navitoclax,HMVII,5.062544,VMM,2.911736
9403,Nelarabine,HMVII,6.561458,VMM,5.874186
9404,Nilotinib,HMVII,0.548558,VMM,2.703343
9405,Niraparib,HMVII,4.608738,VMM,4.393926
9406,Nutlin-3a (-),HMVII,2.696665,VMM,4.459547
9407,OF-1,HMVII,5.939084,VMM,4.463619
9408,OSI-027,HMVII,1.970317,VMM,2.621037
9409,OTX015,HMVII,2.521614,VMM,2.011173
9410,Obatoclax Mesylate,HMVII,0.765246,VMM,0.369764
9411,Olaparib,HMVII,5.335857,VMM,5.066619
9412,Osimertinib,HMVII,2.148796,VMM,2.410416
9413,Oxaliplatin,HMVII,4.177433,VMM,4.613593
9414,P22077,HMVII,5.244247,VMM,4.654812
9415,PCI-34051,HMVII,3.539069,VMM,4.665935
9416,PD0325901,HMVII,-2.621855,VMM,-1.781099
9417,PD173074,HMVII,2.738022,VMM,3.763757
9418,PFI-1,HMVII,3.166842,VMM,3.947659
9419,PFI3,HMVII,5.797685,VMM,5.739353
9420,PLX-4720,HMVII,3.184011,VMM,3.0958
9421,POMHEX,HMVII,2.851401,VMM,1.644971
9422,PRIMA-1MET,HMVII,5.363989,VMM,4.539413
9423,PRT062607,HMVII,2.584861,VMM,2.920232
9424,Paclitaxel,HMVII,-3.909668,VMM,-2.029742
9425,Palbociclib,HMVII,2.656162,VMM,3.614653
9426,Pevonedistat,HMVII,0.777232,VMM,1.222336
9427,Picolinici-acid,HMVII,5.586458,VMM,5.131753
9428,Pictilisib,HMVII,1.282135,VMM,1.859185
9429,Podophyllotoxin bromide,HMVII,-0.263802,VMM,-0.538815
9430,Pyridostatin,HMVII,2.487545,VMM,3.845132
