#,drug,cell_line,IC50,OncotreeCode,prediction
1352,Fulvestrant,NCIH1299,3.999446,LCLC,3.993167
1353,GDC0810,NCIH1299,5.951837,LCLC,5.304786
1354,GNE-317,NCIH1299,0.893611,LCLC,1.586806
1355,GSK-LSD1,NCIH1299,2.660866,LCLC,2.78696
1356,GSK1904529A,NCIH1299,4.520284,LCLC,4.476856
1357,GSK2110183B,NCIH1299,4.716312,LCLC,4.491137
1358,GSK2578215A,NCIH1299,6.133415,LCLC,5.393716
1359,GSK2606414,NCIH1299,4.552003,LCLC,4.092966
1360,GSK2801,NCIH1299,5.435185,LCLC,4.959431
1361,GSK2830371,NCIH1299,5.772208,LCLC,5.625403
1362,GSK343,NCIH1299,3.873278,LCLC,3.988784
1363,GSK591,NCIH1299,3.680876,LCLC,4.655587
1364,GW441756,NCIH1299,4.409559,LCLC,3.411927
1365,Gallibiscoquinazole,NCIH1299,3.638194,LCLC,3.025634
1366,Gefitinib,NCIH1299,3.457808,LCLC,3.871896
1367,Gemcitabine,NCIH1299,-0.045722,LCLC,-0.238742
1368,I-BET-762,NCIH1299,2.139464,LCLC,3.385452
1369,I-BRD9,NCIH1299,3.938031,LCLC,5.084458
1370,ICL-SIRT078,NCIH1299,3.683363,LCLC,4.489536
1371,IWP-2,NCIH1299,2.632805,LCLC,3.109147
1372,Ibrutinib,NCIH1299,6.13504,LCLC,5.455883
1373,Ipatasertib,NCIH1299,5.138786,LCLC,4.762977
1374,Irinotecan,NCIH1299,3.029664,LCLC,2.29638
1375,JNK Inhibitor VIII,NCIH1299,5.18681,LCLC,5.54861
1376,JQ1,NCIH1299,0.9488,LCLC,2.721567
1377,KRAS (G12C) Inhibitor-12,NCIH1299,3.410693,LCLC,4.889945
1378,KU-55933,NCIH1299,6.129259,LCLC,5.104806
1379,L-Oxonoreleagnine,NCIH1299,4.786988,LCLC,3.90767
1380,LCL161,NCIH1299,4.589251,LCLC,5.009793
1381,LGK974,NCIH1299,4.115643,LCLC,4.482711
1382,LJI308,NCIH1299,4.491023,LCLC,5.282556
1383,LMP744,NCIH1299,0.380467,LCLC,-0.410161
1384,LY2109761,NCIH1299,5.661692,LCLC,5.304851
1385,Lapatinib,NCIH1299,5.618167,LCLC,4.368643
1386,Leflunomide,NCIH1299,5.068115,LCLC,5.173721
1387,Lenalidomide,NCIH1299,5.472552,LCLC,5.585593
1388,Lestaurtinib,NCIH1299,-0.423013,LCLC,0.349177
1389,Linsitinib,NCIH1299,5.174545,LCLC,4.629883
1390,Luminespib,NCIH1299,-3.013247,LCLC,-2.021414
1391,MG-132,NCIH1299,-1.606815,LCLC,-1.539457
1392,MIM1,NCIH1299,5.198909,LCLC,4.110487
1393,MIRA-1,NCIH1299,5.907918,LCLC,5.80748
1394,MK-1775,NCIH1299,0.209331,LCLC,0.397674
1395,MK-2206,NCIH1299,3.827394,LCLC,3.857701
1396,MK-8776,NCIH1299,4.134429,LCLC,3.444671
1397,ML323,NCIH1299,4.001355,LCLC,4.768521
1398,MN-64,NCIH1299,5.936162,LCLC,4.943532
1399,Methotrexate,NCIH1299,-2.347524,LCLC,-1.34396
1400,Mirin,NCIH1299,4.991169,LCLC,4.876082
1401,Mitoxantrone,NCIH1299,1.984304,LCLC,0.999395
1402,Motesanib,NCIH1299,6.131382,LCLC,5.908326
1403,Mycophenolic acid,NCIH1299,1.32801,LCLC,1.805536
1404,N-acetyl cysteine,NCIH1299,11.018604,LCLC,10.672474
1405,NU7441,NCIH1299,3.521643,LCLC,3.449384
1406,NVP-ADW742,NCIH1299,4.314051,LCLC,3.060195
1407,Navitoclax,NCIH1299,4.15693,LCLC,2.764237
1408,Nelarabine,NCIH1299,6.781105,LCLC,6.621039
1409,Nilotinib,NCIH1299,4.99891,LCLC,3.761154
1410,Niraparib,NCIH1299,4.856973,LCLC,4.637407
1411,Nutlin-3a (-),NCIH1299,5.276151,LCLC,5.651486
1412,OF-1,NCIH1299,4.058891,LCLC,4.658306
1413,OSI-027,NCIH1299,1.478582,LCLC,3.126451
1414,OTX015,NCIH1299,1.086611,LCLC,2.502441
1415,Obatoclax Mesylate,NCIH1299,0.577422,LCLC,0.374787
1416,Olaparib,NCIH1299,5.599367,LCLC,4.452664
1417,Osimertinib,NCIH1299,3.832455,LCLC,2.251265
1418,Oxaliplatin,NCIH1299,3.96625,LCLC,4.933762
1419,P22077,NCIH1299,5.889721,LCLC,4.865644
1420,PCI-34051,NCIH1299,4.2422,LCLC,4.850463
1421,PD0325901,NCIH1299,1.033009,LCLC,0.856339
1422,PD173074,NCIH1299,4.027859,LCLC,4.499624
1423,PFI-1,NCIH1299,3.485345,LCLC,4.143933
1424,PFI3,NCIH1299,5.409631,LCLC,5.490832
1425,PLX-4720,NCIH1299,5.051263,LCLC,4.730977
1426,POMHEX,NCIH1299,1.864376,LCLC,1.595319
1427,PRIMA-1MET,NCIH1299,5.45265,LCLC,4.391226
1428,PRT062607,NCIH1299,2.852697,LCLC,3.431846
1429,Paclitaxel,NCIH1299,-2.020618,LCLC,-3.410423
1430,Palbociclib,NCIH1299,2.902014,LCLC,4.125218
1431,Pevonedistat,NCIH1299,-0.415934,LCLC,0.0245
1432,Picolinici-acid,NCIH1299,5.679665,LCLC,5.442443
1433,Pictilisib,NCIH1299,1.643482,LCLC,2.033437
1434,Podophyllotoxin bromide,NCIH1299,-0.571768,LCLC,-0.330391
1435,Pyridostatin,NCIH1299,5.516852,LCLC,3.900528
1436,RO-3306,NCIH1299,3.031667,LCLC,4.118883
1437,RVX-208,NCIH1299,4.138956,LCLC,5.150287
1438,Rapamycin,NCIH1299,-2.670896,LCLC,-1.880929
1439,Refametinib,NCIH1299,1.816113,LCLC,1.208161
1440,Ribociclib,NCIH1299,2.889385,LCLC,4.149539
1441,Romidepsin,NCIH1299,-4.552468,LCLC,-5.584435
1442,Rucaparib,NCIH1299,4.765758,LCLC,4.480147
1443,Ruxolitinib,NCIH1299,5.414423,LCLC,5.538799
1444,SB216763,NCIH1299,4.409957,LCLC,5.372497
1445,SB590885,NCIH1299,4.902881,LCLC,4.528608
1446,SCH772984,NCIH1299,1.828834,LCLC,1.341594
1447,SGC-CBP30,NCIH1299,4.094343,LCLC,4.407091
1448,SGC0946,NCIH1299,2.255224,LCLC,2.262801
1449,SN-38,NCIH1299,-3.304867,LCLC,-3.753738
1450,Sabutoclax,NCIH1299,-0.848943,LCLC,-0.299045
1451,Sapitinib,NCIH1299,5.201251,LCLC,5.077736
1452,Savolitinib,NCIH1299,3.80093,LCLC,2.475616
1453,Schweinfurthin A,NCIH1299,3.213164,LCLC,2.765753
1454,Selumetinib,NCIH1299,3.323025,LCLC,3.67852
1455,Sepantronium bromide,NCIH1299,-4.534037,LCLC,-5.960077
1456,Serdemetan,NCIH1299,4.056652,LCLC,4.594476
1457,Sinularin,NCIH1299,4.493343,LCLC,3.856552
1458,Sorafenib,NCIH1299,3.083745,LCLC,2.772456
1459,Staurosporine,NCIH1299,-3.261003,LCLC,-2.234444
1460,TW 37,NCIH1299,0.45061,LCLC,1.412001
1461,Talazoparib,NCIH1299,4.094152,LCLC,4.002878
1462,Tamoxifen,NCIH1299,5.287599,LCLC,4.065277
1463,Tanespimycin,NCIH1299,-0.868724,LCLC,0.550373
1464,Taselisib,NCIH1299,2.636516,LCLC,3.609811
1465,Telomerase Inhibitor IX,NCIH1299,0.215811,LCLC,0.656059
1466,Temozolomide,NCIH1299,6.496252,LCLC,6.704295
1467,Temsirolimus,NCIH1299,1.541431,LCLC,1.69091
1468,Teniposide,NCIH1299,0.594443,LCLC,0.312569
1469,Topotecan,NCIH1299,1.67019,LCLC,-0.401356
1470,Trametinib,NCIH1299,0.131219,LCLC,-0.849697
1471,UMI-77,NCIH1299,2.229015,LCLC,2.742882
1472,UNC0379,NCIH1299,3.421086,LCLC,3.888206
1473,UNC0638,NCIH1299,5.294408,LCLC,4.697119
1474,Ulixertinib,NCIH1299,2.394521,LCLC,2.170644
1475,Uprosertib,NCIH1299,2.806265,LCLC,4.381556
1476,VE-822,NCIH1299,4.159415,LCLC,3.908365
1477,VE821,NCIH1299,4.158213,LCLC,4.393026
1478,VX-11e,NCIH1299,2.46036,LCLC,2.288014
1479,Veliparib,NCIH1299,5.697729,LCLC,5.453622
1480,Venetoclax,NCIH1299,3.622796,LCLC,3.319318
1481,Vinblastine,NCIH1299,-3.397854,LCLC,-4.062994
1482,Vincristine,NCIH1299,-1.309717,LCLC,-2.199122
1483,Vinorelbine,NCIH1299,-3.095574,LCLC,-3.719099
1484,Vismodegib,NCIH1299,4.837852,LCLC,5.257342
1485,Vorinostat,NCIH1299,2.75112,LCLC,1.909642
1486,WEHI-539,NCIH1299,5.482658,LCLC,4.470882
1487,WIKI4,NCIH1299,5.125103,LCLC,3.934317
1488,WZ4003,NCIH1299,3.195575,LCLC,3.992517
1489,Wee1 Inhibitor,NCIH1299,1.963307,LCLC,1.913194
1490,Wnt-C59,NCIH1299,4.327226,LCLC,4.439867
1491,XAV939,NCIH1299,4.477803,LCLC,4.480109
1492,YK-4-279,NCIH1299,2.955946,LCLC,2.318719
1493,ZM447439,NCIH1299,3.718174,LCLC,2.930376
1494,Zoledronate,NCIH1299,4.364943,LCLC,4.298618
1495,alpha-lipoic acid,NCIH1299,8.124467,LCLC,7.911819
1496,glutathione,NCIH1299,9.824895,LCLC,9.780462
1497,5-Fluorouracil,LCLC103H,4.61429,LCLC,5.213707
1498,5-azacytidine,LCLC103H,4.214496,LCLC,3.647574
1499,A-366,LCLC103H,4.431076,LCLC,5.099316
1500,ABT737,LCLC103H,4.035264,LCLC,2.783107
1501,AGI-5198,LCLC103H,5.958144,LCLC,5.005158
1502,AGI-6780,LCLC103H,3.69839,LCLC,4.742843
1503,AGK2,LCLC103H,3.236065,LCLC,3.318296
1504,AMG-319,LCLC103H,5.480746,LCLC,5.025903
1505,AT13148,LCLC103H,5.285608,LCLC,3.115695
1506,AZ6102,LCLC103H,2.728918,LCLC,2.691139
1507,AZ960,LCLC103H,0.701759,LCLC,2.5399
1508,AZD1208,LCLC103H,5.817573,LCLC,5.460274
1509,AZD1332,LCLC103H,4.005964,LCLC,4.296037
1510,AZD2014,LCLC103H,1.838733,LCLC,2.258622
1511,AZD3759,LCLC103H,4.176442,LCLC,2.895579
1512,AZD4547,LCLC103H,3.934613,LCLC,3.366663
1513,AZD5153,LCLC103H,0.91612,LCLC,1.637995
1514,AZD5363,LCLC103H,3.6459,LCLC,2.890939
1515,AZD5438,LCLC103H,1.902025,LCLC,2.452426
1516,AZD5582,LCLC103H,0.295615,LCLC,2.784138
1517,AZD5991,LCLC103H,5.452299,LCLC,5.436337
1518,AZD6738,LCLC103H,4.165824,LCLC,2.658092
1519,AZD7762,LCLC103H,0.315133,LCLC,0.543389
1520,AZD8055,LCLC103H,0.400294,LCLC,-0.104655
1521,AZD8186,LCLC103H,3.142563,LCLC,3.138536
1522,Acetalax,LCLC103H,6.338878,LCLC,5.989946
1523,Afatinib,LCLC103H,2.324636,LCLC,1.812817
1524,Afuresertib,LCLC103H,3.218657,LCLC,2.75188
1525,Alisertib,LCLC103H,1.175962,LCLC,3.346331
1526,Alpelisib,LCLC103H,3.34443,LCLC,3.973292
1527,Avagacestat,LCLC103H,5.254726,LCLC,5.291221
1528,Axitinib,LCLC103H,3.266417,LCLC,3.700941
1529,BI-2536,LCLC103H,-2.758894,LCLC,0.625632
1530,BIBR-1532,LCLC103H,6.043233,LCLC,5.17023
1531,BMS-345541,LCLC103H,2.839718,LCLC,3.774841
1532,BMS-536924,LCLC103H,3.098864,LCLC,2.355646
1533,BMS-754807,LCLC103H,3.167666,LCLC,3.565971
1534,Bleomycin,LCLC103H,2.287926,LCLC,4.174473
1535,Bleomycin (50 uM),LCLC103H,4.093022,LCLC,3.960001
1536,Bortezomib,LCLC103H,-4.718198,LCLC,-5.403131
1537,Bosutinib,LCLC103H,3.441534,LCLC,3.014571
1538,Bromosporine,LCLC103H,2.81575,LCLC,2.393857
1539,Buparlisib,LCLC103H,1.276236,LCLC,1.279811
1540,CCT007093,LCLC103H,5.912235,LCLC,5.319017
1541,CPI-637,LCLC103H,3.940089,LCLC,4.645503
1542,CZC24832,LCLC103H,5.686123,LCLC,5.17855
1543,Camptothecin,LCLC103H,-0.941273,LCLC,-1.675795
1544,Carmustine,LCLC103H,6.968752,LCLC,6.505346
1545,Cediranib,LCLC103H,2.415487,LCLC,2.317225
1546,Cisplatin,LCLC103H,3.957413,LCLC,3.744578
1547,Crizotinib,LCLC103H,2.874591,LCLC,3.444624
1548,Cyclophosphamide,LCLC103H,6.070112,LCLC,5.42525
1549,Cytarabine,LCLC103H,3.753736,LCLC,3.206707
1550,Dabrafenib,LCLC103H,4.841147,LCLC,5.039112
1551,Dacarbazine,LCLC103H,6.051262,LCLC,6.052958
1552,Dactinomycin,LCLC103H,-3.059831,LCLC,-2.963576
1553,Dactolisib,LCLC103H,-1.02593,LCLC,-1.793363
1554,Daporinad,LCLC103H,-3.608615,LCLC,-4.030911
1555,Dasatinib,LCLC103H,1.056282,LCLC,0.467001
1556,Dihydrorotenone,LCLC103H,2.304211,LCLC,1.087713
1557,Dinaciclib,LCLC103H,-3.275303,LCLC,-2.354263
1558,Docetaxel,LCLC103H,-4.251653,LCLC,-3.66023
1559,Doramapimod,LCLC103H,4.890776,LCLC,5.33093
1560,EHT-1864,LCLC103H,3.323978,LCLC,3.821895
1561,EPZ004777,LCLC103H,6.06062,LCLC,5.80389
1562,EPZ5676,LCLC103H,6.409542,LCLC,6.031464
1563,Elephantin,LCLC103H,3.37815,LCLC,3.922513
1564,Entinostat,LCLC103H,0.752865,LCLC,2.341547
1565,Entospletinib,LCLC103H,3.083612,LCLC,3.886484
1566,Epirubicin,LCLC103H,0.053469,LCLC,-0.47735
1567,Erlotinib,LCLC103H,4.413024,LCLC,3.648285
1568,Fludarabine,LCLC103H,5.104821,LCLC,5.33598
1569,Foretinib,LCLC103H,1.767768,LCLC,1.609928
1570,Fulvestrant,LCLC103H,4.951674,LCLC,3.806896
1571,GDC0810,LCLC103H,5.968666,LCLC,5.206656
1572,GNE-317,LCLC103H,1.3668,LCLC,1.048001
1573,GSK-LSD1,LCLC103H,2.188451,LCLC,2.545309
1574,GSK1904529A,LCLC103H,5.079454,LCLC,4.758417
1575,GSK2110183B,LCLC103H,4.921005,LCLC,3.878874
1576,GSK2578215A,LCLC103H,5.60577,LCLC,5.118348
1577,GSK2606414,LCLC103H,4.019736,LCLC,4.144566
1578,GSK2801,LCLC103H,4.98324,LCLC,5.046257
1579,GSK2830371,LCLC103H,6.124978,LCLC,5.939716
1580,GSK343,LCLC103H,3.108135,LCLC,3.520201
1581,GSK591,LCLC103H,5.045395,LCLC,4.558957
1582,GW441756,LCLC103H,4.250891,LCLC,3.235847
1583,Gallibiscoquinazole,LCLC103H,3.736629,LCLC,2.910041
1584,Gefitinib,LCLC103H,4.491917,LCLC,3.647593
1585,Gemcitabine,LCLC103H,1.758037,LCLC,2.210358
1586,I-BET-762,LCLC103H,3.210829,LCLC,3.706604
1587,I-BRD9,LCLC103H,5.199027,LCLC,4.779773
1588,ICL-SIRT078,LCLC103H,4.512599,LCLC,4.251294
1589,IWP-2,LCLC103H,2.769787,LCLC,3.127421
1590,Ibrutinib,LCLC103H,6.110834,LCLC,5.128923
1591,Ipatasertib,LCLC103H,5.02659,LCLC,3.722513
1592,Irinotecan,LCLC103H,4.214159,LCLC,3.523275
1593,JNK Inhibitor VIII,LCLC103H,4.901178,LCLC,5.496994
1594,JQ1,LCLC103H,2.896763,LCLC,2.417768
1595,KRAS (G12C) Inhibitor-12,LCLC103H,5.94314,LCLC,5.039519
1596,KU-55933,LCLC103H,6.00197,LCLC,5.21342
1597,L-Oxonoreleagnine,LCLC103H,4.813238,LCLC,4.097711
1598,LCL161,LCLC103H,3.623594,LCLC,4.858851
1599,LGK974,LCLC103H,4.173085,LCLC,4.544081
1600,LJI308,LCLC103H,5.94134,LCLC,5.299596
1601,LMP744,LCLC103H,-0.52299,LCLC,1.105035
1602,LY2109761,LCLC103H,6.124978,LCLC,5.220613
1603,Lapatinib,LCLC103H,4.352931,LCLC,3.430104
1604,Leflunomide,LCLC103H,4.983369,LCLC,5.234797
1605,Lenalidomide,LCLC103H,5.839713,LCLC,5.551654
1606,Lestaurtinib,LCLC103H,0.101827,LCLC,0.608531
1607,Linsitinib,LCLC103H,4.391826,LCLC,4.541428
1608,Luminespib,LCLC103H,-1.418178,LCLC,-2.415414
1609,MG-132,LCLC103H,-1.275828,LCLC,-1.584855
1610,MIM1,LCLC103H,4.506335,LCLC,3.992509
1611,MIRA-1,LCLC103H,5.54148,LCLC,5.568158
1612,MK-1775,LCLC103H,0.805127,LCLC,0.615345
1613,MK-2206,LCLC103H,3.101488,LCLC,3.208101
1614,MK-8776,LCLC103H,4.165886,LCLC,3.493469
1615,ML323,LCLC103H,4.08427,LCLC,4.778633
1616,MN-64,LCLC103H,5.053803,LCLC,4.683193
1617,Methotrexate,LCLC103H,-3.097964,LCLC,0.943113
1618,Mirin,LCLC103H,4.353589,LCLC,5.233825
1619,Mitoxantrone,LCLC103H,-0.579058,LCLC,2.005437
1620,Motesanib,LCLC103H,6.124978,LCLC,5.891088
1621,Mycophenolic acid,LCLC103H,2.410423,LCLC,1.832964
1622,N-acetyl cysteine,LCLC103H,9.71754,LCLC,10.647299
1623,NU7441,LCLC103H,3.345145,LCLC,3.272515
1624,NVP-ADW742,LCLC103H,2.355473,LCLC,2.968386
1625,Navitoclax,LCLC103H,3.379275,LCLC,2.804499
1626,Nelarabine,LCLC103H,6.818125,LCLC,6.360162
1627,Nilotinib,LCLC103H,4.322745,LCLC,4.041664
1628,Niraparib,LCLC103H,5.271363,LCLC,4.588399
1629,Nutlin-3a (-),LCLC103H,5.082635,LCLC,5.402264
1630,OF-1,LCLC103H,4.895246,LCLC,4.473434
1631,OSI-027,LCLC103H,1.887098,LCLC,2.362662
1632,OTX015,LCLC103H,2.51666,LCLC,2.480977
1633,Obatoclax Mesylate,LCLC103H,0.015458,LCLC,0.572072
1634,Olaparib,LCLC103H,5.4638,LCLC,4.726956
1635,Osimertinib,LCLC103H,2.814507,LCLC,1.967945
1636,Oxaliplatin,LCLC103H,4.900844,LCLC,4.779189
1637,P22077,LCLC103H,5.270654,LCLC,4.82789
1638,PCI-34051,LCLC103H,4.435247,LCLC,4.442307
1639,PD0325901,LCLC103H,3.64848,LCLC,2.232779
1640,PD173074,LCLC103H,4.157438,LCLC,4.091113
1641,PFI-1,LCLC103H,4.073757,LCLC,4.13634
1642,PFI3,LCLC103H,5.269007,LCLC,5.525673
1643,PLX-4720,LCLC103H,3.890579,LCLC,4.603001
1644,POMHEX,LCLC103H,2.131341,LCLC,1.681789
1645,PRIMA-1MET,LCLC103H,2.905415,LCLC,4.460559
1646,PRT062607,LCLC103H,1.291154,LCLC,3.575322
1647,Paclitaxel,LCLC103H,-3.122707,LCLC,-1.895707
1648,Palbociclib,LCLC103H,4.342826,LCLC,3.967479
1649,Pevonedistat,LCLC103H,-0.550662,LCLC,1.899251
1650,Picolinici-acid,LCLC103H,5.467215,LCLC,5.457725
1651,Pictilisib,LCLC103H,1.758881,LCLC,1.429521
1652,Podophyllotoxin bromide,LCLC103H,-1.555839,LCLC,-0.374225
1653,Pyridostatin,LCLC103H,3.955928,LCLC,4.096515
1654,RO-3306,LCLC103H,4.2551,LCLC,4.171749
1655,RVX-208,LCLC103H,4.036275,LCLC,5.016095
1656,Rapamycin,LCLC103H,0.256527,LCLC,-2.195693
1657,Refametinib,LCLC103H,4.015877,LCLC,2.4533
1658,Ribociclib,LCLC103H,4.091497,LCLC,4.218567
1659,Romidepsin,LCLC103H,-6.012059,LCLC,-5.883095
1660,Rucaparib,LCLC103H,3.869635,LCLC,4.281662
1661,Ruxolitinib,LCLC103H,5.225687,LCLC,5.13266
1662,SB216763,LCLC103H,5.86668,LCLC,5.170568
1663,SB590885,LCLC103H,5.347047,LCLC,4.590004
1664,SCH772984,LCLC103H,4.217963,LCLC,2.806472
1665,SGC-CBP30,LCLC103H,3.619716,LCLC,4.195418
1666,SGC0946,LCLC103H,2.493603,LCLC,2.289422
1667,SN-38,LCLC103H,-1.662747,LCLC,-0.74056
1668,Sabutoclax,LCLC103H,-0.091926,LCLC,0.454696
1669,Sapitinib,LCLC103H,6.168069,LCLC,4.378241
1670,Savolitinib,LCLC103H,2.941164,LCLC,2.620207
1671,Schweinfurthin A,LCLC103H,0.842578,LCLC,1.93797
1672,Selumetinib,LCLC103H,6.102174,LCLC,4.678268
1673,Sepantronium bromide,LCLC103H,-5.84772,LCLC,-5.192512
1674,Serdemetan,LCLC103H,4.16079,LCLC,4.268431
1675,Sinularin,LCLC103H,4.326333,LCLC,3.601482
1676,Sorafenib,LCLC103H,3.236249,LCLC,2.956831
1677,Staurosporine,LCLC103H,-2.718291,LCLC,-3.206696
1678,TW 37,LCLC103H,1.060062,LCLC,2.082724
1679,Talazoparib,LCLC103H,5.719098,LCLC,4.076452
1680,Tamoxifen,LCLC103H,4.649501,LCLC,3.920393
1681,Tanespimycin,LCLC103H,2.423509,LCLC,0.371162
1682,Taselisib,LCLC103H,1.98487,LCLC,2.547763
1683,Telomerase Inhibitor IX,LCLC103H,1.009238,LCLC,0.935123
1684,Temozolomide,LCLC103H,6.436093,LCLC,6.951005
1685,Temsirolimus,LCLC103H,1.716372,LCLC,1.618554
1686,Teniposide,LCLC103H,1.119835,LCLC,1.069513
1687,Topotecan,LCLC103H,-0.200638,LCLC,0.760098
1688,Trametinib,LCLC103H,3.440181,LCLC,0.464325
1689,UMI-77,LCLC103H,2.822017,LCLC,3.13517
1690,UNC0379,LCLC103H,3.204795,LCLC,3.733227
1691,UNC0638,LCLC103H,4.752878,LCLC,4.856356
1692,Ulixertinib,LCLC103H,4.155254,LCLC,2.919684
1693,Uprosertib,LCLC103H,3.590841,LCLC,3.345351
1694,VE-822,LCLC103H,3.082514,LCLC,4.000736
1695,VE821,LCLC103H,4.932541,LCLC,4.369415
1696,VX-11e,LCLC103H,4.83544,LCLC,3.304933
1697,Veliparib,LCLC103H,5.920961,LCLC,5.580023
1698,Venetoclax,LCLC103H,4.676518,LCLC,3.191614
1699,Vinblastine,LCLC103H,-3.902174,LCLC,-3.040386
1700,Vincristine,LCLC103H,-4.067917,LCLC,-1.07353
1701,Vinorelbine,LCLC103H,-3.467544,LCLC,-2.478258
1702,Vismodegib,LCLC103H,5.247566,LCLC,5.023014
1703,Vorinostat,LCLC103H,1.676101,LCLC,1.952246
1704,WEHI-539,LCLC103H,3.848637,LCLC,4.159821
1705,WIKI4,LCLC103H,4.960031,LCLC,3.693047
1706,WZ4003,LCLC103H,2.932032,LCLC,4.091008
1707,Wee1 Inhibitor,LCLC103H,2.23627,LCLC,2.003816
1708,Wnt-C59,LCLC103H,4.049014,LCLC,4.437394
1709,XAV939,LCLC103H,3.595348,LCLC,4.493925
1710,YK-4-279,LCLC103H,2.93749,LCLC,2.687367
1711,ZM447439,LCLC103H,2.442053,LCLC,3.321036
1712,Zoledronate,LCLC103H,4.503137,LCLC,4.084487
1713,alpha-lipoic acid,LCLC103H,8.570088,LCLC,8.413605
1714,glutathione,LCLC103H,9.239306,LCLC,9.058594
1715,5-Fluorouracil,NCIH1963,4.743407,SCLC,4.916737
1716,5-azacytidine,NCIH1963,2.973882,SCLC,2.92378
1717,A-366,NCIH1963,4.451127,SCLC,4.735519
1718,ABT737,NCIH1963,-3.53401,SCLC,-0.490078
1719,AGI-5198,NCIH1963,4.825264,SCLC,4.698273
1720,AGI-6780,NCIH1963,1.947016,SCLC,4.708594
1721,AGK2,NCIH1963,4.00925,SCLC,3.345045
1722,AZ960,NCIH1963,0.381402,SCLC,1.260126
1723,AZD1208,NCIH1963,4.001665,SCLC,4.766585
1724,AZD1332,NCIH1963,3.436706,SCLC,3.487183
1725,AZD2014,NCIH1963,5.249993,SCLC,3.449605
1726,AZD3759,NCIH1963,2.744481,SCLC,2.757811
1727,AZD4547,NCIH1963,2.099782,SCLC,2.936637
1728,AZD5153,NCIH1963,2.458432,SCLC,2.680734
1729,AZD5363,NCIH1963,4.609451,SCLC,4.053761
1730,AZD5438,NCIH1963,1.082409,SCLC,2.855042
1731,AZD5582,NCIH1963,1.783644,SCLC,2.890704
1732,AZD5991,NCIH1963,2.040923,SCLC,3.901081
1733,AZD6738,NCIH1963,1.951369,SCLC,2.452004
1734,AZD7762,NCIH1963,-0.118504,SCLC,0.098701
1735,AZD8055,NCIH1963,2.730304,SCLC,1.149306
1736,AZD8186,NCIH1963,4.474092,SCLC,4.267721
1737,Acetalax,NCIH1963,5.731463,SCLC,6.197734
1738,Afatinib,NCIH1963,1.406726,SCLC,1.824782
1739,Afuresertib,NCIH1963,3.532282,SCLC,3.594192
1740,Alisertib,NCIH1963,-2.271774,SCLC,-0.979064
1741,Alpelisib,NCIH1963,4.201898,SCLC,3.783862
1742,Avagacestat,NCIH1963,3.978956,SCLC,5.069172
1743,Axitinib,NCIH1963,0.794604,SCLC,1.744246
1744,BI-2536,NCIH1963,-4.559691,SCLC,-2.106893
1745,BMS-345541,NCIH1963,2.671328,SCLC,3.098368
1746,BMS-536924,NCIH1963,1.984544,SCLC,2.393319
1747,BMS-754807,NCIH1963,-0.033344,SCLC,0.764377
1748,Bleomycin,NCIH1963,1.471171,SCLC,3.182473
1749,Bleomycin (50 uM),NCIH1963,1.937622,SCLC,2.982655
1750,Bortezomib,NCIH1963,-5.102645,SCLC,-5.105824
1751,Bosutinib,NCIH1963,2.854209,SCLC,3.254215
1752,Bromosporine,NCIH1963,2.124712,SCLC,2.678123
1753,Buparlisib,NCIH1963,1.075077,SCLC,1.371128
1754,CCT007093,NCIH1963,5.080772,SCLC,4.893938
1755,CPI-637,NCIH1963,2.168022,SCLC,4.682828
1756,CZC24832,NCIH1963,4.485864,SCLC,5.368257
1757,Camptothecin,NCIH1963,-3.298337,SCLC,-2.49982
1758,Carmustine,NCIH1963,5.890443,SCLC,6.335584
1759,Cediranib,NCIH1963,1.759478,SCLC,2.069043
1760,Cisplatin,NCIH1963,1.468258,SCLC,2.254003
1761,Crizotinib,NCIH1963,1.561486,SCLC,2.508181
1762,Cyclophosphamide,NCIH1963,3.209738,SCLC,5.406571
1763,Cytarabine,NCIH1963,2.314549,SCLC,2.554916
1764,Dacarbazine,NCIH1963,4.429636,SCLC,5.784653
1765,Dactinomycin,NCIH1963,-3.699174,SCLC,-3.163922
1766,Dactolisib,NCIH1963,0.294068,SCLC,0.046498
1767,Dasatinib,NCIH1963,3.046486,SCLC,3.56309
1768,Dihydrorotenone,NCIH1963,-1.436734,SCLC,0.783904
1769,Dinaciclib,NCIH1963,-2.973722,SCLC,-2.007861
1770,Docetaxel,NCIH1963,-4.879798,SCLC,-3.715388
1771,Doramapimod,NCIH1963,4.492463,SCLC,5.052501
1772,EHT-1864,NCIH1963,2.271456,SCLC,3.392297
1773,EPZ004777,NCIH1963,5.109377,SCLC,5.027214
1774,EPZ5676,NCIH1963,5.337031,SCLC,5.67203
1775,Elephantin,NCIH1963,1.745221,SCLC,3.548338
1776,Entinostat,NCIH1963,0.876109,SCLC,0.589918
1777,Entospletinib,NCIH1963,5.249451,SCLC,4.353155
1778,Epirubicin,NCIH1963,0.251492,SCLC,-0.358905
1779,Erlotinib,NCIH1963,2.415133,SCLC,3.777372
1780,Fludarabine,NCIH1963,5.855988,SCLC,5.657119
1781,Fulvestrant,NCIH1963,2.083202,SCLC,3.539039
1782,GDC0810,NCIH1963,3.951397,SCLC,5.039361
1783,GNE-317,NCIH1963,2.149748,SCLC,1.992342
1784,GSK-LSD1,NCIH1963,2.670663,SCLC,2.389823
