,drug,cell_line,IC50,OncotreeCode,prediction
11202,ZM447439,LCLC103H,2.442053,LCLC,3.602572
11203,Zoledronate,LCLC103H,4.503137,LCLC,3.972014
11204,alpha-lipoic acid,LCLC103H,8.570088,LCLC,7.769899
11205,glutathione,LCLC103H,9.239306,LCLC,9.305733
11206,5-Fluorouracil,NCIH1355,5.007583,LUAD,3.979048
11207,5-azacytidine,NCIH1355,2.738315,LUAD,2.976381
11208,A-366,NCIH1355,5.626422,LUAD,4.721351
11209,ABT737,NCIH1355,4.067531,LUAD,2.957371
11210,AGI-5198,NCIH1355,4.995825,LUAD,4.498558
11211,AGI-6780,NCIH1355,3.735942,LUAD,4.236562
11212,AGK2,NCIH1355,4.236106,LUAD,3.069
11213,AMG-319,NCIH1355,5.67849,LUAD,4.902428
11214,AT13148,NCIH1355,3.120639,LUAD,3.211892
11215,AZ6102,NCIH1355,5.019896,LUAD,2.565653
11216,AZ960,NCIH1355,2.254535,LUAD,1.46669
11217,AZD1208,NCIH1355,6.629057,LUAD,5.290293
11218,AZD1332,NCIH1355,5.728639,LUAD,3.723388
11219,AZD2014,NCIH1355,3.954215,LUAD,1.055287
11220,AZD3759,NCIH1355,3.478676,LUAD,2.585025
11221,AZD4547,NCIH1355,5.35017,LUAD,2.740331
11222,AZD5153,NCIH1355,3.717047,LUAD,1.994363
11223,AZD5363,NCIH1355,4.340625,LUAD,2.556401
11224,AZD5438,NCIH1355,4.720223,LUAD,1.905663
11225,AZD5582,NCIH1355,2.825744,LUAD,1.867515
11226,AZD5991,NCIH1355,6.83923,LUAD,3.301851
11227,AZD6738,NCIH1355,2.516859,LUAD,2.020334
11228,AZD7762,NCIH1355,1.467884,LUAD,-0.297688
11229,AZD8055,NCIH1355,-1.060026,LUAD,-0.957879
11230,AZD8186,NCIH1355,3.611877,LUAD,2.582324
11231,Acetalax,NCIH1355,3.047303,LUAD,3.029772
11232,Afatinib,NCIH1355,2.825345,LUAD,0.916498
11233,Afuresertib,NCIH1355,3.934995,LUAD,2.247761
11234,Alisertib,NCIH1355,1.663517,LUAD,1.121324
11235,Alpelisib,NCIH1355,3.518741,LUAD,3.140431
11236,Avagacestat,NCIH1355,5.864547,LUAD,4.775595
11237,Axitinib,NCIH1355,4.671197,LUAD,3.147565
11238,BI-2536,NCIH1355,-0.890657,LUAD,-1.712583
11239,BIBR-1532,NCIH1355,6.575353,LUAD,5.04828
11240,BMS-345541,NCIH1355,4.348727,LUAD,2.902148
11241,BMS-536924,NCIH1355,2.174446,LUAD,1.504909
11242,BMS-754807,NCIH1355,2.540667,LUAD,1.161806
11243,Bleomycin,NCIH1355,4.057749,LUAD,2.421901
11244,Bleomycin (50 uM),NCIH1355,5.016643,LUAD,2.479508
11245,Bortezomib,NCIH1355,-3.319813,LUAD,-4.103479
11246,Bosutinib,NCIH1355,4.665184,LUAD,2.819343
11247,Bromosporine,NCIH1355,3.498542,LUAD,2.923131
11248,Buparlisib,NCIH1355,1.146188,LUAD,0.507037
11249,CCT007093,NCIH1355,6.182055,LUAD,4.768562
11250,CPI-637,NCIH1355,5.566645,LUAD,4.54405
11251,CZC24832,NCIH1355,6.322677,LUAD,5.238687
11252,Camptothecin,NCIH1355,0.692193,LUAD,-0.758275
11253,Carmustine,NCIH1355,6.78257,LUAD,5.842218
11254,Cediranib,NCIH1355,5.540007,LUAD,1.435832
11255,Cisplatin,NCIH1355,6.057907,LUAD,3.485085
11256,Crizotinib,NCIH1355,3.305915,LUAD,2.300534
11257,Cyclophosphamide,NCIH1355,5.977116,LUAD,5.06684
11258,Cytarabine,NCIH1355,3.947456,LUAD,1.830412
11259,Dabrafenib,NCIH1355,6.27986,LUAD,4.621362
11260,Dacarbazine,NCIH1355,6.194304,LUAD,5.202007
11261,Dactinomycin,NCIH1355,-1.586588,LUAD,-3.463471
11262,Dactolisib,NCIH1355,-0.983636,LUAD,-2.003555
11263,Daporinad,NCIH1355,-3.932551,LUAD,-4.137468
11264,Dasatinib,NCIH1355,3.674196,LUAD,0.686573
11265,Dihydrorotenone,NCIH1355,0.604417,LUAD,-0.855169
11266,Dinaciclib,NCIH1355,-1.653941,LUAD,-2.426447
11267,Docetaxel,NCIH1355,-3.19825,LUAD,-4.104709
11268,Doramapimod,NCIH1355,6.862014,LUAD,4.995028
11269,EHT-1864,NCIH1355,3.607308,LUAD,3.582646
11270,EPZ004777,NCIH1355,5.787915,LUAD,5.360928
11271,EPZ5676,NCIH1355,6.599863,LUAD,5.620529
11272,Elephantin,NCIH1355,7.030814,LUAD,4.501493
11273,Entinostat,NCIH1355,3.411167,LUAD,2.33376
11274,Entospletinib,NCIH1355,3.531456,LUAD,3.636518
11275,Epirubicin,NCIH1355,2.193189,LUAD,0.140977
11276,Erlotinib,NCIH1355,3.425515,LUAD,2.358294
11277,Fludarabine,NCIH1355,5.755382,LUAD,4.903989
11278,Foretinib,NCIH1355,3.248737,LUAD,0.310437
11279,Fulvestrant,NCIH1355,4.661723,LUAD,3.36941
11280,GDC0810,NCIH1355,6.551507,LUAD,4.906927
11281,GNE-317,NCIH1355,1.295297,LUAD,0.189801
11282,GSK-LSD1,NCIH1355,3.13224,LUAD,2.480924
11283,GSK1904529A,NCIH1355,4.456708,LUAD,4.177756
11284,GSK2110183B,NCIH1355,5.653574,LUAD,2.422426
11285,GSK2578215A,NCIH1355,6.5432,LUAD,4.758289
11286,GSK2606414,NCIH1355,4.209889,LUAD,3.504594
11287,GSK2801,NCIH1355,5.486741,LUAD,4.881021
11288,GSK2830371,NCIH1355,6.862014,LUAD,5.336388
11289,GSK343,NCIH1355,4.52632,LUAD,3.837752
11290,GSK591,NCIH1355,4.684959,LUAD,4.508089
11291,GW441756,NCIH1355,4.416516,LUAD,3.187124
11292,Gallibiscoquinazole,NCIH1355,3.883772,LUAD,2.693134
11293,Gefitinib,NCIH1355,4.901505,LUAD,2.673238
11294,Gemcitabine,NCIH1355,0.645557,LUAD,-0.782435
11295,I-BET-762,NCIH1355,5.382637,LUAD,4.215564
11296,I-BRD9,NCIH1355,5.786922,LUAD,4.372658
11297,ICL-SIRT078,NCIH1355,6.732555,LUAD,4.189264
11298,IWP-2,NCIH1355,2.409287,LUAD,2.848472
11299,Ibrutinib,NCIH1355,6.862014,LUAD,3.24743
11300,Ipatasertib,NCIH1355,5.366613,LUAD,3.470713
11301,Irinotecan,NCIH1355,5.76105,LUAD,3.449718
11302,JNK Inhibitor VIII,NCIH1355,6.011553,LUAD,5.190866
11303,JQ1,NCIH1355,3.16506,LUAD,2.899809
11304,KRAS (G12C) Inhibitor-12,NCIH1355,6.073415,LUAD,4.551591
11305,KU-55933,NCIH1355,6.607373,LUAD,4.810275
11306,L-Oxonoreleagnine,NCIH1355,3.996923,LUAD,3.171931
11307,LCL161,NCIH1355,5.590259,LUAD,4.707761
11308,LGK974,NCIH1355,4.021011,LUAD,3.699201
11309,LJI308,NCIH1355,5.220181,LUAD,5.127943
11310,LMP744,NCIH1355,5.43675,LUAD,0.269151
11311,LY2109761,NCIH1355,6.862014,LUAD,5.195957
11312,Lapatinib,NCIH1355,6.133182,LUAD,2.994567
11313,Leflunomide,NCIH1355,4.585979,LUAD,4.675122
11314,Lenalidomide,NCIH1355,6.668604,LUAD,5.25203
11315,Lestaurtinib,NCIH1355,-0.205825,LUAD,-0.37657
11316,Linsitinib,NCIH1355,2.958473,LUAD,3.916799
11317,Luminespib,NCIH1355,-0.150756,LUAD,-2.293126
11318,MG-132,NCIH1355,-1.23006,LUAD,-1.273448
11319,MIM1,NCIH1355,4.970174,LUAD,3.71788
11320,MIRA-1,NCIH1355,6.684679,LUAD,5.506424
11321,MK-1775,NCIH1355,1.06998,LUAD,0.677139
11322,MK-2206,NCIH1355,3.640239,LUAD,2.48566
11323,MK-8776,NCIH1355,5.089153,LUAD,3.060149
11324,ML323,NCIH1355,4.662553,LUAD,3.866581
11325,MN-64,NCIH1355,3.985571,LUAD,4.164936
11326,Methotrexate,NCIH1355,1.762753,LUAD,0.316442
11327,Mirin,NCIH1355,4.400784,LUAD,4.515815
11328,Mitoxantrone,NCIH1355,3.849757,LUAD,0.401505
11329,Motesanib,NCIH1355,6.862014,LUAD,5.29877
11330,Mycophenolic acid,NCIH1355,2.278255,LUAD,2.25192
11331,N-acetyl cysteine,NCIH1355,11.660829,LUAD,10.343746
11332,NU7441,NCIH1355,4.053792,LUAD,2.638208
11333,NVP-ADW742,NCIH1355,4.915276,LUAD,2.472632
11334,Navitoclax,NCIH1355,3.841357,LUAD,2.84922
11335,Nelarabine,NCIH1355,6.724006,LUAD,6.227107
11336,Nilotinib,NCIH1355,5.871116,LUAD,3.067104
11337,Niraparib,NCIH1355,4.456855,LUAD,4.331541
11338,Nutlin-3a (-),NCIH1355,6.655351,LUAD,4.855692
11339,OF-1,NCIH1355,4.65463,LUAD,3.613274
11340,OSI-027,NCIH1355,0.969271,LUAD,2.956338
11341,OTX015,NCIH1355,3.889399,LUAD,3.201644
11342,Obatoclax Mesylate,NCIH1355,1.21096,LUAD,0.564905
11343,Olaparib,NCIH1355,5.528722,LUAD,4.414331
11344,Osimertinib,NCIH1355,3.234388,LUAD,1.601142
11345,Oxaliplatin,NCIH1355,7.383508,LUAD,4.269898
11346,P22077,NCIH1355,6.862014,LUAD,4.676083
11347,PCI-34051,NCIH1355,5.973825,LUAD,4.393098
11348,PD0325901,NCIH1355,0.673727,LUAD,2.07074
11349,PD173074,NCIH1355,6.684182,LUAD,4.113339
11350,PFI-1,NCIH1355,6.330117,LUAD,4.499876
11351,PFI3,NCIH1355,6.078815,LUAD,5.102674
11352,PLX-4720,NCIH1355,5.101442,LUAD,4.685408
11353,POMHEX,NCIH1355,1.885724,LUAD,1.558469
11354,PRIMA-1MET,NCIH1355,6.906765,LUAD,4.601583
11355,PRT062607,NCIH1355,3.752011,LUAD,2.928133
11356,Paclitaxel,NCIH1355,0.116032,LUAD,-2.949928
11357,Palbociclib,NCIH1355,3.895362,LUAD,3.712773
11358,Pevonedistat,NCIH1355,3.778302,LUAD,1.0319
11359,Picolinici-acid,NCIH1355,5.600394,LUAD,4.9629
11360,Pictilisib,NCIH1355,1.377772,LUAD,0.281225
11361,Podophyllotoxin bromide,NCIH1355,-0.111987,LUAD,-0.883344
11362,Pyridostatin,NCIH1355,3.097689,LUAD,3.607631
11363,RO-3306,NCIH1355,4.070366,LUAD,3.27284
11364,RVX-208,NCIH1355,5.272295,LUAD,5.004265
11365,Rapamycin,NCIH1355,0.100159,LUAD,-2.472692
11366,Refametinib,NCIH1355,1.739624,LUAD,2.360384
11367,Ribociclib,NCIH1355,4.525783,LUAD,3.911345
11368,Romidepsin,NCIH1355,-4.612813,LUAD,-4.430089
11369,Rucaparib,NCIH1355,5.177549,LUAD,4.109742
11370,Ruxolitinib,NCIH1355,3.885129,LUAD,4.712023
11371,SB216763,NCIH1355,6.664613,LUAD,5.2598
11372,SB590885,NCIH1355,5.793979,LUAD,4.648001
11373,SCH772984,NCIH1355,2.569976,LUAD,3.459614
11374,SGC-CBP30,NCIH1355,5.173467,LUAD,4.20557
11375,SGC0946,NCIH1355,1.871728,LUAD,1.908771
11376,SN-38,NCIH1355,4.408779,LUAD,0.827184
11377,Sabutoclax,NCIH1355,0.199725,LUAD,-0.628608
11378,Sapitinib,NCIH1355,4.121849,LUAD,3.036971
11379,Savolitinib,NCIH1355,4.366209,LUAD,2.448067
11380,Schweinfurthin A,NCIH1355,4.558795,LUAD,0.931406
11381,Selumetinib,NCIH1355,4.63755,LUAD,4.690993
11382,Sepantronium bromide,NCIH1355,-3.901747,LUAD,-3.577214
11383,Serdemetan,NCIH1355,5.553644,LUAD,3.584998
11384,Sinularin,NCIH1355,4.890122,LUAD,3.576196
11385,Sorafenib,NCIH1355,4.586092,LUAD,2.407282
11386,Staurosporine,NCIH1355,-1.847313,LUAD,-3.842847
11387,TW 37,NCIH1355,5.10316,LUAD,0.750295
11388,Talazoparib,NCIH1355,5.882377,LUAD,3.681427
11389,Tamoxifen,NCIH1355,5.543916,LUAD,3.967535
11390,Tanespimycin,NCIH1355,-0.914389,LUAD,-1.142637
11391,Taselisib,NCIH1355,1.689905,LUAD,1.368861
11392,Telomerase Inhibitor IX,NCIH1355,1.136398,LUAD,0.69429
11393,Temozolomide,NCIH1355,7.554939,LUAD,6.48124
11394,Temsirolimus,NCIH1355,-0.355149,LUAD,0.344487
11395,Teniposide,NCIH1355,1.908945,LUAD,0.618372
11396,Topotecan,NCIH1355,3.863878,LUAD,1.080548
11397,Trametinib,NCIH1355,1.045364,LUAD,0.048229
11398,UMI-77,NCIH1355,3.228283,LUAD,3.371511
11399,UNC0379,NCIH1355,4.637198,LUAD,3.35833
11400,UNC0638,NCIH1355,6.509457,LUAD,4.348948
11401,Ulixertinib,NCIH1355,3.316044,LUAD,3.178231
11402,Uprosertib,NCIH1355,3.913471,LUAD,2.695068
11403,VE-822,NCIH1355,4.105914,LUAD,2.229508
11404,VE821,NCIH1355,4.249612,LUAD,3.891109
11405,VX-11e,NCIH1355,3.607784,LUAD,2.617865
11406,Veliparib,NCIH1355,6.615334,LUAD,5.196489
11407,Venetoclax,NCIH1355,2.92344,LUAD,2.794143
11408,Vinblastine,NCIH1355,-3.584584,LUAD,-3.926954
11409,Vincristine,NCIH1355,-0.178079,LUAD,-2.66815
11410,Vinorelbine,NCIH1355,-2.684717,LUAD,-3.344935
11411,Vismodegib,NCIH1355,6.532368,LUAD,4.870866
11412,Vorinostat,NCIH1355,3.16892,LUAD,2.105037
11413,WEHI-539,NCIH1355,4.972313,LUAD,4.44945
11414,WIKI4,NCIH1355,3.969491,LUAD,3.88261
11415,WZ4003,NCIH1355,3.167975,LUAD,4.40477
11416,Wee1 Inhibitor,NCIH1355,3.291443,LUAD,2.212226
11417,Wnt-C59,NCIH1355,4.142054,LUAD,3.637178
11418,XAV939,NCIH1355,2.13191,LUAD,3.938953
11419,YK-4-279,NCIH1355,2.837372,LUAD,1.845494
11420,ZM447439,NCIH1355,5.952136,LUAD,1.935298
11421,Zoledronate,NCIH1355,4.942613,LUAD,3.901161
11422,alpha-lipoic acid,NCIH1355,8.681398,LUAD,7.489056
11423,glutathione,NCIH1355,9.453088,LUAD,9.503292
11424,5-Fluorouracil,EKVX,7.035487,LUAD,4.481199
11425,ABT737,EKVX,4.68039,LUAD,2.892586
11426,AGI-5198,EKVX,5.190785,LUAD,4.852863
11427,AGI-6780,EKVX,5.695669,LUAD,4.411562
11428,AGK2,EKVX,4.447545,LUAD,3.424579
11429,AMG-319,EKVX,6.561536,LUAD,5.104647
11430,AT13148,EKVX,2.178798,LUAD,3.556855
11431,AZ6102,EKVX,2.53546,LUAD,3.174621
11432,AZ960,EKVX,3.25055,LUAD,2.364594
11433,AZD1208,EKVX,6.007834,LUAD,5.597551
11434,AZD1332,EKVX,4.097293,LUAD,4.479449
11435,AZD2014,EKVX,2.211937,LUAD,1.595075
11436,AZD3759,EKVX,1.432416,LUAD,2.703827
11437,AZD4547,EKVX,7.074616,LUAD,3.907367
11438,AZD5153,EKVX,2.48968,LUAD,2.759145
11439,AZD5363,EKVX,3.612228,LUAD,2.741089
11440,AZD5438,EKVX,3.699435,LUAD,2.955243
11441,AZD5582,EKVX,5.542313,LUAD,2.99567
11442,AZD5991,EKVX,5.24905,LUAD,4.806923
11443,AZD6482,EKVX,3.922244,LUAD,4.340518
11444,AZD6738,EKVX,4.347309,LUAD,2.319544
11445,AZD7762,EKVX,3.732259,LUAD,0.363815
11446,AZD8186,EKVX,2.956266,LUAD,2.688648
11447,Acetalax,EKVX,6.520317,LUAD,3.79494
11448,Afatinib,EKVX,0.370903,LUAD,1.180912
11449,Afuresertib,EKVX,3.431348,LUAD,2.474562
11450,Alisertib,EKVX,4.336867,LUAD,2.608078
11451,Alpelisib,EKVX,5.395971,LUAD,3.970442
11452,Avagacestat,EKVX,6.4147,LUAD,4.907701
11453,Axitinib,EKVX,5.118055,LUAD,3.695985
11454,BI-2536,EKVX,2.318849,LUAD,-0.779527
11455,BIBR-1532,EKVX,5.848011,LUAD,5.349556
11456,BMS-345541,EKVX,5.634617,LUAD,4.10394
11457,BMS-536924,EKVX,1.920805,LUAD,1.754
11458,BMS-754807,EKVX,3.729686,LUAD,3.259065
11459,BX795,EKVX,4.877155,LUAD,3.380481
11460,Bicalutamide,EKVX,7.043898,LUAD,4.752543
11461,Bleomycin,EKVX,5.296413,LUAD,3.642545
11462,Bortezomib,EKVX,-2.624682,LUAD,-4.170788
11463,Bosutinib,EKVX,4.837976,LUAD,3.065478
11464,Bromosporine,EKVX,5.102795,LUAD,2.986166
11465,Buparlisib,EKVX,3.150341,LUAD,0.834497
11466,CCT-018159,EKVX,5.716889,LUAD,4.385426
11467,CCT007093,EKVX,6.993551,LUAD,5.095605
11468,CHIR-99021,EKVX,7.1685,LUAD,5.066786
11469,CZC24832,EKVX,6.52033,LUAD,5.459325
11470,Camptothecin,EKVX,1.035429,LUAD,-1.688793
11471,Carmustine,EKVX,5.619287,LUAD,6.379416
11472,Cediranib,EKVX,3.117877,LUAD,2.032309
11473,Crizotinib,EKVX,6.909652,LUAD,3.450048
11474,Cyclophosphamide,EKVX,6.777357,LUAD,5.319033
11475,Dabrafenib,EKVX,5.869643,LUAD,4.946329
11476,Dacarbazine,EKVX,5.575595,LUAD,6.013528
11477,Dactinomycin,EKVX,-1.895872,LUAD,-3.133957
11478,Dactolisib,EKVX,-1.581812,LUAD,-2.39166
11479,Daporinad,EKVX,3.783558,LUAD,-3.016445
11480,Dasatinib,EKVX,2.916155,LUAD,-0.0473
11481,Dihydrorotenone,EKVX,-0.062083,LUAD,0.584156
11482,Dinaciclib,EKVX,-1.800525,LUAD,-2.263144
11483,Docetaxel,EKVX,0.853241,LUAD,-3.051053
11484,Doramapimod,EKVX,5.994331,LUAD,5.344712
11485,EHT-1864,EKVX,3.35776,LUAD,3.456537
11486,EPZ004777,EKVX,6.660938,LUAD,5.778728
11487,EPZ5676,EKVX,7.304148,LUAD,6.036611
11488,Elephantin,EKVX,4.479575,LUAD,4.71392
11489,Elesclomol,EKVX,-0.278699,LUAD,-1.537467
11490,Entinostat,EKVX,4.898786,LUAD,3.128379
11491,Entospletinib,EKVX,5.135713,LUAD,3.746205
11492,Epirubicin,EKVX,0.874931,LUAD,0.196948
11493,Erlotinib,EKVX,1.720419,LUAD,2.726537
11494,Fludarabine,EKVX,7.212052,LUAD,5.218599
11495,Foretinib,EKVX,2.916967,LUAD,1.263883
11496,Fulvestrant,EKVX,4.604676,LUAD,3.70785
11497,GDC0810,EKVX,7.656902,LUAD,5.236969
11498,GNE-317,EKVX,0.728258,LUAD,-0.06492
11499,GSK-LSD1,EKVX,3.948325,LUAD,2.903073
11500,GSK1904529A,EKVX,5.906422,LUAD,4.335784
11501,GSK2110183B,EKVX,5.825371,LUAD,3.794508
11502,GSK2578215A,EKVX,5.567204,LUAD,5.039603
11503,GSK2606414,EKVX,4.805422,LUAD,3.489398
11504,GSK269962A,EKVX,2.40352,LUAD,2.632762
11505,GSK2801,EKVX,5.926711,LUAD,5.375734
11506,GSK343,EKVX,4.892913,LUAD,4.04751
11507,GSK591,EKVX,4.210051,LUAD,4.831751
11508,GW441756,EKVX,4.928902,LUAD,3.733887
11509,Gallibiscoquinazole,EKVX,2.928842,LUAD,3.158738
11510,Gefitinib,EKVX,2.742369,LUAD,2.843623
11511,Gemcitabine,EKVX,3.900449,LUAD,-0.353422
11512,I-BET-762,EKVX,5.189575,LUAD,3.966985
11513,I-BRD9,EKVX,6.199915,LUAD,4.748721
11514,IOX2,EKVX,4.172767,LUAD,2.999308
11515,IWP-2,EKVX,4.247755,LUAD,3.117386
11516,Ibrutinib,EKVX,2.433876,LUAD,3.624801
11517,Ipatasertib,EKVX,5.221461,LUAD,3.774374
11518,Irinotecan,EKVX,6.211456,LUAD,3.998778
11519,JNK Inhibitor VIII,EKVX,5.731645,LUAD,5.571242
11520,JQ1,EKVX,3.585674,LUAD,3.511347
11521,KRAS (G12C) Inhibitor-12,EKVX,6.034443,LUAD,5.20708
11522,KU-55933,EKVX,7.01833,LUAD,5.065004
11523,L-Oxonoreleagnine,EKVX,4.461165,LUAD,3.809558
11524,LCL161,EKVX,7.308719,LUAD,4.959217
11525,LGK974,EKVX,4.927386,LUAD,4.183339
11526,LJI308,EKVX,4.87372,LUAD,5.356236
11527,LMP744,EKVX,3.290864,LUAD,0.79364
11528,LY2109761,EKVX,6.428688,LUAD,5.673215
11529,Lapatinib,EKVX,2.011214,LUAD,3.15229
11530,Leflunomide,EKVX,5.055721,LUAD,5.141937
11531,Lenalidomide,EKVX,7.154397,LUAD,5.867626
11532,Lestaurtinib,EKVX,2.571961,LUAD,0.708508
11533,Linsitinib,EKVX,4.941322,LUAD,4.533464
11534,Luminespib,EKVX,0.133692,LUAD,-2.061474
11535,MG-132,EKVX,-1.167539,LUAD,-1.167659
11536,MIRA-1,EKVX,6.867445,LUAD,6.04605
11537,MK-1775,EKVX,4.687274,LUAD,0.957131
11538,MK-2206,EKVX,4.114742,LUAD,2.855609
11539,MK-8776,EKVX,5.972647,LUAD,4.102453
11540,ML323,EKVX,4.125091,LUAD,4.486917
11541,MN-64,EKVX,5.131375,LUAD,4.925251
11542,Methotrexate,EKVX,4.140836,LUAD,1.439421
11543,Mirin,EKVX,6.257584,LUAD,5.286175
11544,Mitoxantrone,EKVX,3.974301,LUAD,1.238589
11545,Motesanib,EKVX,7.125942,LUAD,6.14468
11546,N-acetyl cysteine,EKVX,11.556741,LUAD,10.825369
11547,NU7441,EKVX,3.568632,LUAD,2.931079
11548,NVP-ADW742,EKVX,5.836703,LUAD,3.597772
11549,Navitoclax,EKVX,4.313946,LUAD,2.700653
11550,Nelarabine,EKVX,6.315211,LUAD,6.726724
11551,Nilotinib,EKVX,5.547136,LUAD,3.384922
11552,Niraparib,EKVX,6.482257,LUAD,4.845944
11553,Nutlin-3a (-),EKVX,6.272183,LUAD,5.453347
11554,OF-1,EKVX,2.964786,LUAD,4.123592
11555,OSI-027,EKVX,2.986808,LUAD,2.593502
11556,OTX015,EKVX,4.541015,LUAD,3.609806
11557,Obatoclax Mesylate,EKVX,2.561978,LUAD,1.064105
11558,Olaparib,EKVX,7.3546,LUAD,4.632101
11559,Osimertinib,EKVX,1.162483,LUAD,2.055045
11560,Oxaliplatin,EKVX,7.643888,LUAD,4.940044
11561,P22077,EKVX,6.942884,LUAD,5.177279
11562,PCI-34051,EKVX,6.225293,LUAD,4.640219
11563,PD0325901,EKVX,1.008784,LUAD,1.732014
11564,PD173074,EKVX,5.243813,LUAD,4.962049
11565,PF-4708671,EKVX,4.914725,LUAD,4.254107
11566,PFI-1,EKVX,6.478392,LUAD,4.461997
11567,PFI3,EKVX,7.173972,LUAD,5.899914
11568,PLX-4720,EKVX,5.309123,LUAD,4.741259
11569,PRIMA-1MET,EKVX,7.225671,LUAD,5.186377
11570,PRT062607,EKVX,5.910175,LUAD,3.539175
11571,Paclitaxel,EKVX,-0.095567,LUAD,-2.550394
11572,Palbociclib,EKVX,5.783042,LUAD,4.569783
11573,Pevonedistat,EKVX,6.30362,LUAD,2.091631
11574,Picolinici-acid,EKVX,7.255022,LUAD,5.478804
11575,Pictilisib,EKVX,2.630865,LUAD,0.930415
11576,Piperlongumine,EKVX,4.588814,LUAD,2.479064
11577,Podophyllotoxin bromide,EKVX,1.277299,LUAD,-0.380424
11578,Pyridostatin,EKVX,6.787071,LUAD,3.732587
11579,RO-3306,EKVX,5.681686,LUAD,3.862334
11580,RVX-208,EKVX,5.973704,LUAD,5.393863
11581,Rapamycin,EKVX,-1.642778,LUAD,-2.318371
11582,Refametinib,EKVX,1.848473,LUAD,2.198345
11583,Ribociclib,EKVX,5.594614,LUAD,4.524709
11584,Romidepsin,EKVX,-4.380395,LUAD,-5.155874
11585,Rucaparib,EKVX,5.199639,LUAD,4.473469
11586,Ruxolitinib,EKVX,4.923353,LUAD,5.274841
11587,SB216763,EKVX,6.10446,LUAD,5.34445
11588,SB505124,EKVX,5.223282,LUAD,4.748926
11589,SB590885,EKVX,6.956705,LUAD,4.69131
11590,SCH772984,EKVX,1.854422,LUAD,2.316372
11591,SGC-CBP30,EKVX,4.950683,LUAD,4.540742
11592,SGC0946,EKVX,3.5524,LUAD,2.299031
11593,SL0101,EKVX,6.725186,LUAD,5.278989
11594,SN-38,EKVX,1.714642,LUAD,0.822543
11595,Sabutoclax,EKVX,0.422776,LUAD,0.039644
11596,Sapitinib,EKVX,2.09794,LUAD,3.334832
11597,Savolitinib,EKVX,4.865915,LUAD,3.28646
11598,Schweinfurthin A,EKVX,3.584987,LUAD,1.865005
11599,Selumetinib,EKVX,3.290326,LUAD,4.017857
11600,Sepantronium bromide,EKVX,-6.961971,LUAD,-5.110751
11601,Serdemetan,EKVX,5.974667,LUAD,4.114326
11602,Sinularin,EKVX,5.02862,LUAD,3.989551
11603,Sorafenib,EKVX,3.157525,LUAD,2.820801
11604,Staurosporine,EKVX,-2.484117,LUAD,-2.860691
11605,Talazoparib,EKVX,4.419597,LUAD,4.017476
11606,Tamoxifen,EKVX,6.855883,LUAD,4.378254
11607,Tanespimycin,EKVX,1.999424,LUAD,-1.01036
11608,Taselisib,EKVX,2.725198,LUAD,1.809484
11609,Telomerase Inhibitor IX,EKVX,1.008409,LUAD,1.153
11610,Temozolomide,EKVX,6.945658,LUAD,7.178612
11611,Temsirolimus,EKVX,0.426465,LUAD,-0.196629
11612,Teniposide,EKVX,3.541273,LUAD,1.803205
11613,Topotecan,EKVX,2.322464,LUAD,1.347692
11614,Tozasertib,EKVX,6.325157,LUAD,3.765334
11615,Trametinib,EKVX,-0.701532,LUAD,0.479342
11616,Tretinoin,EKVX,5.455518,LUAD,5.184551
11617,Ulixertinib,EKVX,3.81253,LUAD,2.995402
11618,Uprosertib,EKVX,6.259259,LUAD,3.166434
11619,VE-822,EKVX,6.448961,LUAD,3.569334
11620,VE821,EKVX,5.543479,LUAD,4.76308
11621,VX-11e,EKVX,2.657039,LUAD,2.569135
11622,Veliparib,EKVX,7.123438,LUAD,5.71048
11623,Venetoclax,EKVX,3.65468,LUAD,3.029329
11624,Vincristine,EKVX,0.713249,LUAD,-1.40472
11625,Vinorelbine,EKVX,0.37526,LUAD,-2.92564
11626,Vismodegib,EKVX,5.024376,LUAD,5.090567
11627,Vorinostat,EKVX,3.852384,LUAD,2.137207
11628,WEHI-539,EKVX,6.530483,LUAD,4.137884
11629,WIKI4,EKVX,3.715731,LUAD,3.661891
11630,WZ4003,EKVX,5.912366,LUAD,4.443719
11631,Wee1 Inhibitor,EKVX,3.41169,LUAD,2.403708
11632,Wnt-C59,EKVX,4.505418,LUAD,3.865181
11633,XAV939,EKVX,4.670513,LUAD,4.122308
11634,YK-4-279,EKVX,6.103949,LUAD,2.74716
11635,ZM447439,EKVX,4.180794,LUAD,2.772464
11636,Zoledronate,EKVX,4.939202,LUAD,4.234282
11637,alpha-lipoic acid,EKVX,9.612993,LUAD,8.023535
11638,glutathione,EKVX,10.131784,LUAD,9.707817
11639,5-Fluorouracil,NCIH1963,4.743407,SCLC,5.410161
11640,5-azacytidine,NCIH1963,2.973882,SCLC,3.168486
11641,A-366,NCIH1963,4.451127,SCLC,4.911978
11642,ABT737,NCIH1963,-3.53401,SCLC,-1.5257
11643,AGI-5198,NCIH1963,4.825264,SCLC,4.988786
11644,AGI-6780,NCIH1963,1.947016,SCLC,4.874101
11645,AGK2,NCIH1963,4.00925,SCLC,3.668479
11646,AZ960,NCIH1963,0.381402,SCLC,1.797516
11647,AZD1208,NCIH1963,4.001665,SCLC,5.438527
11648,AZD1332,NCIH1963,3.436706,SCLC,3.863577
11649,AZD2014,NCIH1963,5.249993,SCLC,3.732368
