,drug,cell_line,IC50,OncotreeCode,prediction
10711,PRIMA-1MET,NCIH146,3.981674,SCLC,3.185525
10712,PRT062607,NCIH146,1.885956,SCLC,2.950619
10713,Paclitaxel,NCIH146,-2.19133,SCLC,-2.833579
10714,Palbociclib,NCIH146,3.272229,SCLC,3.502988
10715,Pevonedistat,NCIH146,-0.833203,SCLC,1.47189
10716,Picolinici-acid,NCIH146,4.160279,SCLC,5.240119
10717,Pictilisib,NCIH146,2.345776,SCLC,2.22606
10718,Piperlongumine,NCIH146,2.100877,SCLC,1.622663
10719,Pyridostatin,NCIH146,2.613915,SCLC,3.490941
10720,RO-3306,NCIH146,1.836807,SCLC,2.615755
10721,RVX-208,NCIH146,5.690839,SCLC,4.537498
10722,Rapamycin,NCIH146,-2.716309,SCLC,-1.502159
10723,Refametinib,NCIH146,4.537933,SCLC,4.363325
10724,Ribociclib,NCIH146,3.987825,SCLC,3.649199
10725,Rucaparib,NCIH146,3.10286,SCLC,3.695348
10726,Ruxolitinib,NCIH146,4.510341,SCLC,4.98773
10727,SB216763,NCIH146,5.880987,SCLC,5.229163
10728,SB505124,NCIH146,3.402889,SCLC,4.06621
10729,SB590885,NCIH146,3.347828,SCLC,4.416879
10730,SCH772984,NCIH146,3.749168,SCLC,4.024117
10731,SGC0946,NCIH146,2.014679,SCLC,2.300582
10732,SL0101,NCIH146,3.932838,SCLC,4.944707
10733,SN-38,NCIH146,-2.756189,SCLC,-4.337453
10734,Sabutoclax,NCIH146,0.432447,SCLC,-0.029576
10735,Sapitinib,NCIH146,5.13834,SCLC,4.62212
10736,Savolitinib,NCIH146,2.864778,SCLC,2.305203
10737,Selumetinib,NCIH146,4.687036,SCLC,4.860683
10738,Sepantronium bromide,NCIH146,-5.646632,SCLC,-4.427815
10739,Serdemetan,NCIH146,3.280936,SCLC,3.836015
10740,Sorafenib,NCIH146,1.23668,SCLC,2.663722
10741,Staurosporine,NCIH146,-1.677532,SCLC,-2.790763
10742,Talazoparib,NCIH146,1.219778,SCLC,2.223719
10743,Tamoxifen,NCIH146,4.364471,SCLC,4.086915
10744,Tanespimycin,NCIH146,0.25692,SCLC,2.076035
10745,Taselisib,NCIH146,3.432687,SCLC,2.763434
10746,Telomerase Inhibitor IX,NCIH146,0.39613,SCLC,0.513447
10747,Temozolomide,NCIH146,5.159104,SCLC,6.480314
10748,Temsirolimus,NCIH146,0.329598,SCLC,1.787045
10749,Tozasertib,NCIH146,1.453895,SCLC,1.181821
10750,Trametinib,NCIH146,2.302198,SCLC,2.456615
10751,Tretinoin,NCIH146,4.932837,SCLC,4.734843
10752,Ulixertinib,NCIH146,2.877064,SCLC,3.807289
10753,Uprosertib,NCIH146,3.521902,SCLC,3.457149
10754,VE-822,NCIH146,4.425436,SCLC,3.04949
10755,VE821,NCIH146,3.925815,SCLC,3.963233
10756,VX-11e,NCIH146,3.58411,SCLC,4.070811
10757,Veliparib,NCIH146,5.392121,SCLC,5.168542
10758,Venetoclax,NCIH146,-0.345648,SCLC,2.782817
10759,Vinorelbine,NCIH146,-2.334079,SCLC,-3.306963
10760,Vismodegib,NCIH146,5.278959,SCLC,4.980124
10761,Vorinostat,NCIH146,-0.000713,SCLC,1.275632
10762,WEHI-539,NCIH146,-1.080451,SCLC,3.106889
10763,WIKI4,NCIH146,3.25152,SCLC,3.657947
10764,WZ4003,NCIH146,5.703216,SCLC,4.718355
10765,Wee1 Inhibitor,NCIH146,0.1476,SCLC,1.264023
10766,Wnt-C59,NCIH146,4.749937,SCLC,4.477257
10767,XAV939,NCIH146,4.010385,SCLC,3.9546
10768,YK-4-279,NCIH146,2.558391,SCLC,2.167016
10769,ZM447439,NCIH146,2.582555,SCLC,1.569339
10770,5-Fluorouracil,NCIH1299,3.664405,LCLC,4.586978
10771,5-azacytidine,NCIH1299,3.457411,LCLC,3.439029
10772,A-366,NCIH1299,5.157933,LCLC,5.043386
10773,ABT737,NCIH1299,5.057074,LCLC,2.953014
10774,AGI-5198,NCIH1299,6.079127,LCLC,4.809783
10775,AGI-6780,NCIH1299,3.916117,LCLC,4.624281
10776,AGK2,NCIH1299,4.706475,LCLC,3.504475
10777,AMG-319,NCIH1299,5.054858,LCLC,5.40739
10778,AT13148,NCIH1299,3.286609,LCLC,4.486466
10779,AZ6102,NCIH1299,2.13772,LCLC,2.704778
10780,AZ960,NCIH1299,1.40766,LCLC,2.524706
10781,AZD1208,NCIH1299,6.13504,LCLC,5.475294
10782,AZD1332,NCIH1299,2.397392,LCLC,4.765639
10783,AZD2014,NCIH1299,1.442487,LCLC,2.622072
10784,AZD3759,NCIH1299,3.71533,LCLC,3.11653
10785,AZD4547,NCIH1299,4.525209,LCLC,3.301559
10786,AZD5153,NCIH1299,-0.060365,LCLC,1.718026
10787,AZD5363,NCIH1299,4.78573,LCLC,4.111836
10788,AZD5438,NCIH1299,2.305221,LCLC,2.489475
10789,AZD5582,NCIH1299,0.904442,LCLC,1.848058
10790,AZD5991,NCIH1299,5.657177,LCLC,5.031494
10791,AZD6738,NCIH1299,3.545464,LCLC,2.691684
10792,AZD7762,NCIH1299,0.370718,LCLC,0.656084
10793,AZD8055,NCIH1299,-0.176429,LCLC,0.625408
10794,AZD8186,NCIH1299,3.883849,LCLC,4.120697
10795,Acetalax,NCIH1299,6.76211,LCLC,5.668716
10796,Afatinib,NCIH1299,2.018097,LCLC,2.323223
10797,Afuresertib,NCIH1299,4.188932,LCLC,3.922935
10798,Alisertib,NCIH1299,1.237953,LCLC,2.826821
10799,Alpelisib,NCIH1299,3.376081,LCLC,4.472919
10800,Avagacestat,NCIH1299,4.806916,LCLC,5.323776
10801,Axitinib,NCIH1299,2.304867,LCLC,3.842684
10802,BI-2536,NCIH1299,-2.032036,LCLC,-1.999168
10803,BIBR-1532,NCIH1299,6.073767,LCLC,5.115394
10804,BMS-345541,NCIH1299,2.372824,LCLC,3.604845
10805,BMS-536924,NCIH1299,2.195746,LCLC,2.548357
10806,BMS-754807,NCIH1299,2.675781,LCLC,2.818619
10807,Bleomycin,NCIH1299,3.195386,LCLC,3.094988
10808,Bleomycin (50 uM),NCIH1299,3.350793,LCLC,2.944612
10809,Bortezomib,NCIH1299,-4.446316,LCLC,-5.097132
10810,Bosutinib,NCIH1299,3.646027,LCLC,3.292506
10811,Bromosporine,NCIH1299,1.111842,LCLC,2.383052
10812,Buparlisib,NCIH1299,1.267783,LCLC,1.651498
10813,CCT007093,NCIH1299,5.730331,LCLC,5.197984
10814,CPI-637,NCIH1299,4.285818,LCLC,4.751728
10815,CZC24832,NCIH1299,5.311388,LCLC,5.501995
10816,Camptothecin,NCIH1299,-1.935191,LCLC,-2.465704
10817,Carmustine,NCIH1299,6.946346,LCLC,6.743164
10818,Cediranib,NCIH1299,4.480668,LCLC,2.889744
10819,Cisplatin,NCIH1299,2.973067,LCLC,3.123185
10820,Crizotinib,NCIH1299,2.410131,LCLC,3.311165
10821,Cyclophosphamide,NCIH1299,6.13003,LCLC,5.586258
10822,Cytarabine,NCIH1299,1.597549,LCLC,2.506068
10823,Dabrafenib,NCIH1299,3.816271,LCLC,4.972248
10824,Dacarbazine,NCIH1299,6.516875,LCLC,6.165794
10825,Dactinomycin,NCIH1299,-3.403993,LCLC,-3.684953
10826,Dactolisib,NCIH1299,-1.73866,LCLC,-1.296458
10827,Daporinad,NCIH1299,-3.304504,LCLC,-3.660206
10828,Dasatinib,NCIH1299,-0.376475,LCLC,2.007236
10829,Dihydrorotenone,NCIH1299,1.298104,LCLC,0.749346
10830,Dinaciclib,NCIH1299,-2.920625,LCLC,-2.7618
10831,Docetaxel,NCIH1299,-3.059773,LCLC,-4.560567
10832,Doramapimod,NCIH1299,6.129233,LCLC,5.696796
10833,EHT-1864,NCIH1299,4.453499,LCLC,3.768639
10834,EPZ004777,NCIH1299,5.444387,LCLC,5.861737
10835,EPZ5676,NCIH1299,5.486898,LCLC,6.221127
10836,Elephantin,NCIH1299,3.832248,LCLC,4.076247
10837,Entinostat,NCIH1299,4.471658,LCLC,2.582189
10838,Entospletinib,NCIH1299,3.659256,LCLC,4.177385
10839,Epirubicin,NCIH1299,-0.582449,LCLC,-0.993101
10840,Erlotinib,NCIH1299,4.720582,LCLC,3.641493
10841,Fludarabine,NCIH1299,6.182959,LCLC,5.783604
10842,Foretinib,NCIH1299,1.504434,LCLC,1.690736
10843,Fulvestrant,NCIH1299,3.999446,LCLC,3.993167
10844,GDC0810,NCIH1299,5.951837,LCLC,5.304786
10845,GNE-317,NCIH1299,0.893611,LCLC,1.586806
10846,GSK-LSD1,NCIH1299,2.660866,LCLC,2.78696
10847,GSK1904529A,NCIH1299,4.520284,LCLC,4.476856
10848,GSK2110183B,NCIH1299,4.716312,LCLC,4.491137
10849,GSK2578215A,NCIH1299,6.133415,LCLC,5.393716
10850,GSK2606414,NCIH1299,4.552003,LCLC,4.092966
10851,GSK2801,NCIH1299,5.435185,LCLC,4.959431
10852,GSK2830371,NCIH1299,5.772208,LCLC,5.625403
10853,GSK343,NCIH1299,3.873278,LCLC,3.988784
10854,GSK591,NCIH1299,3.680876,LCLC,4.655587
10855,GW441756,NCIH1299,4.409559,LCLC,3.411927
10856,Gallibiscoquinazole,NCIH1299,3.638194,LCLC,3.025634
10857,Gefitinib,NCIH1299,3.457808,LCLC,3.871896
10858,Gemcitabine,NCIH1299,-0.045722,LCLC,-0.238742
10859,I-BET-762,NCIH1299,2.139464,LCLC,3.385452
10860,I-BRD9,NCIH1299,3.938031,LCLC,5.084458
10861,ICL-SIRT078,NCIH1299,3.683363,LCLC,4.489536
10862,IWP-2,NCIH1299,2.632805,LCLC,3.109147
10863,Ibrutinib,NCIH1299,6.13504,LCLC,5.455883
10864,Ipatasertib,NCIH1299,5.138786,LCLC,4.762977
10865,Irinotecan,NCIH1299,3.029664,LCLC,2.29638
10866,JNK Inhibitor VIII,NCIH1299,5.18681,LCLC,5.54861
10867,JQ1,NCIH1299,0.9488,LCLC,2.721567
10868,KRAS (G12C) Inhibitor-12,NCIH1299,3.410693,LCLC,4.889945
10869,KU-55933,NCIH1299,6.129259,LCLC,5.104806
10870,L-Oxonoreleagnine,NCIH1299,4.786988,LCLC,3.90767
10871,LCL161,NCIH1299,4.589251,LCLC,5.009793
10872,LGK974,NCIH1299,4.115643,LCLC,4.482711
10873,LJI308,NCIH1299,4.491023,LCLC,5.282556
10874,LMP744,NCIH1299,0.380467,LCLC,-0.410161
10875,LY2109761,NCIH1299,5.661692,LCLC,5.304851
10876,Lapatinib,NCIH1299,5.618167,LCLC,4.368643
10877,Leflunomide,NCIH1299,5.068115,LCLC,5.173721
10878,Lenalidomide,NCIH1299,5.472552,LCLC,5.585593
10879,Lestaurtinib,NCIH1299,-0.423013,LCLC,0.349177
10880,Linsitinib,NCIH1299,5.174545,LCLC,4.629883
10881,Luminespib,NCIH1299,-3.013247,LCLC,-2.021414
10882,MG-132,NCIH1299,-1.606815,LCLC,-1.539457
10883,MIM1,NCIH1299,5.198909,LCLC,4.110487
10884,MIRA-1,NCIH1299,5.907918,LCLC,5.80748
10885,MK-1775,NCIH1299,0.209331,LCLC,0.397674
10886,MK-2206,NCIH1299,3.827394,LCLC,3.857701
10887,MK-8776,NCIH1299,4.134429,LCLC,3.444671
10888,ML323,NCIH1299,4.001355,LCLC,4.768521
10889,MN-64,NCIH1299,5.936162,LCLC,4.943532
10890,Methotrexate,NCIH1299,-2.347524,LCLC,-1.34396
10891,Mirin,NCIH1299,4.991169,LCLC,4.876082
10892,Mitoxantrone,NCIH1299,1.984304,LCLC,0.999395
10893,Motesanib,NCIH1299,6.131382,LCLC,5.908326
10894,Mycophenolic acid,NCIH1299,1.32801,LCLC,1.805536
10895,N-acetyl cysteine,NCIH1299,11.018604,LCLC,10.672474
10896,NU7441,NCIH1299,3.521643,LCLC,3.449384
10897,NVP-ADW742,NCIH1299,4.314051,LCLC,3.060195
10898,Navitoclax,NCIH1299,4.15693,LCLC,2.764237
10899,Nelarabine,NCIH1299,6.781105,LCLC,6.621039
10900,Nilotinib,NCIH1299,4.99891,LCLC,3.761154
10901,Niraparib,NCIH1299,4.856973,LCLC,4.637407
10902,Nutlin-3a (-),NCIH1299,5.276151,LCLC,5.651486
10903,OF-1,NCIH1299,4.058891,LCLC,4.658306
10904,OSI-027,NCIH1299,1.478582,LCLC,3.126451
10905,OTX015,NCIH1299,1.086611,LCLC,2.502441
10906,Obatoclax Mesylate,NCIH1299,0.577422,LCLC,0.374787
10907,Olaparib,NCIH1299,5.599367,LCLC,4.452664
10908,Osimertinib,NCIH1299,3.832455,LCLC,2.251265
10909,Oxaliplatin,NCIH1299,3.96625,LCLC,4.933762
10910,P22077,NCIH1299,5.889721,LCLC,4.865644
10911,PCI-34051,NCIH1299,4.2422,LCLC,4.850463
10912,PD0325901,NCIH1299,1.033009,LCLC,0.856339
10913,PD173074,NCIH1299,4.027859,LCLC,4.499624
10914,PFI-1,NCIH1299,3.485345,LCLC,4.143933
10915,PFI3,NCIH1299,5.409631,LCLC,5.490832
10916,PLX-4720,NCIH1299,5.051263,LCLC,4.730977
10917,POMHEX,NCIH1299,1.864376,LCLC,1.595319
10918,PRIMA-1MET,NCIH1299,5.45265,LCLC,4.391226
10919,PRT062607,NCIH1299,2.852697,LCLC,3.431846
10920,Paclitaxel,NCIH1299,-2.020618,LCLC,-3.410423
10921,Palbociclib,NCIH1299,2.902014,LCLC,4.125218
10922,Pevonedistat,NCIH1299,-0.415934,LCLC,0.0245
10923,Picolinici-acid,NCIH1299,5.679665,LCLC,5.442443
10924,Pictilisib,NCIH1299,1.643482,LCLC,2.033437
10925,Podophyllotoxin bromide,NCIH1299,-0.571768,LCLC,-0.330391
10926,Pyridostatin,NCIH1299,5.516852,LCLC,3.900528
10927,RO-3306,NCIH1299,3.031667,LCLC,4.118883
10928,RVX-208,NCIH1299,4.138956,LCLC,5.150287
10929,Rapamycin,NCIH1299,-2.670896,LCLC,-1.880929
10930,Refametinib,NCIH1299,1.816113,LCLC,1.208161
10931,Ribociclib,NCIH1299,2.889385,LCLC,4.149539
10932,Romidepsin,NCIH1299,-4.552468,LCLC,-5.584435
10933,Rucaparib,NCIH1299,4.765758,LCLC,4.480147
10934,Ruxolitinib,NCIH1299,5.414423,LCLC,5.538799
10935,SB216763,NCIH1299,4.409957,LCLC,5.372497
10936,SB590885,NCIH1299,4.902881,LCLC,4.528608
10937,SCH772984,NCIH1299,1.828834,LCLC,1.341594
10938,SGC-CBP30,NCIH1299,4.094343,LCLC,4.407091
10939,SGC0946,NCIH1299,2.255224,LCLC,2.262801
10940,SN-38,NCIH1299,-3.304867,LCLC,-3.753738
10941,Sabutoclax,NCIH1299,-0.848943,LCLC,-0.299045
10942,Sapitinib,NCIH1299,5.201251,LCLC,5.077736
10943,Savolitinib,NCIH1299,3.80093,LCLC,2.475616
10944,Schweinfurthin A,NCIH1299,3.213164,LCLC,2.765753
10945,Selumetinib,NCIH1299,3.323025,LCLC,3.67852
10946,Sepantronium bromide,NCIH1299,-4.534037,LCLC,-5.960077
10947,Serdemetan,NCIH1299,4.056652,LCLC,4.594476
10948,Sinularin,NCIH1299,4.493343,LCLC,3.856552
10949,Sorafenib,NCIH1299,3.083745,LCLC,2.772456
10950,Staurosporine,NCIH1299,-3.261003,LCLC,-2.234444
10951,TW 37,NCIH1299,0.45061,LCLC,1.412001
10952,Talazoparib,NCIH1299,4.094152,LCLC,4.002878
10953,Tamoxifen,NCIH1299,5.287599,LCLC,4.065277
10954,Tanespimycin,NCIH1299,-0.868724,LCLC,0.550373
10955,Taselisib,NCIH1299,2.636516,LCLC,3.609811
10956,Telomerase Inhibitor IX,NCIH1299,0.215811,LCLC,0.656059
10957,Temozolomide,NCIH1299,6.496252,LCLC,6.704295
10958,Temsirolimus,NCIH1299,1.541431,LCLC,1.69091
10959,Teniposide,NCIH1299,0.594443,LCLC,0.312569
10960,Topotecan,NCIH1299,1.67019,LCLC,-0.401356
10961,Trametinib,NCIH1299,0.131219,LCLC,-0.849697
10962,UMI-77,NCIH1299,2.229015,LCLC,2.742882
10963,UNC0379,NCIH1299,3.421086,LCLC,3.888206
10964,UNC0638,NCIH1299,5.294408,LCLC,4.697119
10965,Ulixertinib,NCIH1299,2.394521,LCLC,2.170644
10966,Uprosertib,NCIH1299,2.806265,LCLC,4.381556
10967,VE-822,NCIH1299,4.159415,LCLC,3.908365
10968,VE821,NCIH1299,4.158213,LCLC,4.393026
10969,VX-11e,NCIH1299,2.46036,LCLC,2.288014
10970,Veliparib,NCIH1299,5.697729,LCLC,5.453622
10971,Venetoclax,NCIH1299,3.622796,LCLC,3.319318
10972,Vinblastine,NCIH1299,-3.397854,LCLC,-4.062994
10973,Vincristine,NCIH1299,-1.309717,LCLC,-2.199122
10974,Vinorelbine,NCIH1299,-3.095574,LCLC,-3.719099
10975,Vismodegib,NCIH1299,4.837852,LCLC,5.257342
10976,Vorinostat,NCIH1299,2.75112,LCLC,1.909642
10977,WEHI-539,NCIH1299,5.482658,LCLC,4.470882
10978,WIKI4,NCIH1299,5.125103,LCLC,3.934317
10979,WZ4003,NCIH1299,3.195575,LCLC,3.992517
10980,Wee1 Inhibitor,NCIH1299,1.963307,LCLC,1.913194
10981,Wnt-C59,NCIH1299,4.327226,LCLC,4.439867
10982,XAV939,NCIH1299,4.477803,LCLC,4.480109
10983,YK-4-279,NCIH1299,2.955946,LCLC,2.318719
10984,ZM447439,NCIH1299,3.718174,LCLC,2.930376
10985,Zoledronate,NCIH1299,4.364943,LCLC,4.298618
10986,alpha-lipoic acid,NCIH1299,8.124467,LCLC,7.911819
10987,glutathione,NCIH1299,9.824895,LCLC,9.780462
10988,5-Fluorouracil,LCLC103H,4.61429,LCLC,5.213707
10989,5-azacytidine,LCLC103H,4.214496,LCLC,3.647574
10990,A-366,LCLC103H,4.431076,LCLC,5.099316
10991,ABT737,LCLC103H,4.035264,LCLC,2.783107
10992,AGI-5198,LCLC103H,5.958144,LCLC,5.005158
10993,AGI-6780,LCLC103H,3.69839,LCLC,4.742843
10994,AGK2,LCLC103H,3.236065,LCLC,3.318296
10995,AMG-319,LCLC103H,5.480746,LCLC,5.025903
10996,AT13148,LCLC103H,5.285608,LCLC,3.115695
10997,AZ6102,LCLC103H,2.728918,LCLC,2.691139
10998,AZ960,LCLC103H,0.701759,LCLC,2.5399
10999,AZD1208,LCLC103H,5.817573,LCLC,5.460274
11000,AZD1332,LCLC103H,4.005964,LCLC,4.296037
11001,AZD2014,LCLC103H,1.838733,LCLC,2.258622
11002,AZD3759,LCLC103H,4.176442,LCLC,2.895579
11003,AZD4547,LCLC103H,3.934613,LCLC,3.366663
11004,AZD5153,LCLC103H,0.91612,LCLC,1.637995
11005,AZD5363,LCLC103H,3.6459,LCLC,2.890939
11006,AZD5438,LCLC103H,1.902025,LCLC,2.452426
11007,AZD5582,LCLC103H,0.295615,LCLC,2.784138
11008,AZD5991,LCLC103H,5.452299,LCLC,5.436337
11009,AZD6738,LCLC103H,4.165824,LCLC,2.658092
11010,AZD7762,LCLC103H,0.315133,LCLC,0.543389
11011,AZD8055,LCLC103H,0.400294,LCLC,-0.104655
11012,AZD8186,LCLC103H,3.142563,LCLC,3.138536
11013,Acetalax,LCLC103H,6.338878,LCLC,5.989946
11014,Afatinib,LCLC103H,2.324636,LCLC,1.812817
11015,Afuresertib,LCLC103H,3.218657,LCLC,2.75188
11016,Alisertib,LCLC103H,1.175962,LCLC,3.346331
11017,Alpelisib,LCLC103H,3.34443,LCLC,3.973292
11018,Avagacestat,LCLC103H,5.254726,LCLC,5.291221
11019,Axitinib,LCLC103H,3.266417,LCLC,3.700941
11020,BI-2536,LCLC103H,-2.758894,LCLC,0.625632
11021,BIBR-1532,LCLC103H,6.043233,LCLC,5.17023
11022,BMS-345541,LCLC103H,2.839718,LCLC,3.774841
11023,BMS-536924,LCLC103H,3.098864,LCLC,2.355646
11024,BMS-754807,LCLC103H,3.167666,LCLC,3.565971
11025,Bleomycin,LCLC103H,2.287926,LCLC,4.174473
11026,Bleomycin (50 uM),LCLC103H,4.093022,LCLC,3.960001
11027,Bortezomib,LCLC103H,-4.718198,LCLC,-5.403131
11028,Bosutinib,LCLC103H,3.441534,LCLC,3.014571
11029,Bromosporine,LCLC103H,2.81575,LCLC,2.393857
11030,Buparlisib,LCLC103H,1.276236,LCLC,1.279811
11031,CCT007093,LCLC103H,5.912235,LCLC,5.319017
11032,CPI-637,LCLC103H,3.940089,LCLC,4.645503
11033,CZC24832,LCLC103H,5.686123,LCLC,5.17855
11034,Camptothecin,LCLC103H,-0.941273,LCLC,-1.675795
11035,Carmustine,LCLC103H,6.968752,LCLC,6.505346
11036,Cediranib,LCLC103H,2.415487,LCLC,2.317225
11037,Cisplatin,LCLC103H,3.957413,LCLC,3.744578
11038,Crizotinib,LCLC103H,2.874591,LCLC,3.444624
11039,Cyclophosphamide,LCLC103H,6.070112,LCLC,5.42525
11040,Cytarabine,LCLC103H,3.753736,LCLC,3.206707
11041,Dabrafenib,LCLC103H,4.841147,LCLC,5.039112
11042,Dacarbazine,LCLC103H,6.051262,LCLC,6.052958
11043,Dactinomycin,LCLC103H,-3.059831,LCLC,-2.963576
11044,Dactolisib,LCLC103H,-1.02593,LCLC,-1.793363
11045,Daporinad,LCLC103H,-3.608615,LCLC,-4.030911
11046,Dasatinib,LCLC103H,1.056282,LCLC,0.467001
11047,Dihydrorotenone,LCLC103H,2.304211,LCLC,1.087713
11048,Dinaciclib,LCLC103H,-3.275303,LCLC,-2.354263
11049,Docetaxel,LCLC103H,-4.251653,LCLC,-3.66023
11050,Doramapimod,LCLC103H,4.890776,LCLC,5.33093
11051,EHT-1864,LCLC103H,3.323978,LCLC,3.821895
11052,EPZ004777,LCLC103H,6.06062,LCLC,5.80389
11053,EPZ5676,LCLC103H,6.409542,LCLC,6.031464
11054,Elephantin,LCLC103H,3.37815,LCLC,3.922513
11055,Entinostat,LCLC103H,0.752865,LCLC,2.341547
11056,Entospletinib,LCLC103H,3.083612,LCLC,3.886484
11057,Epirubicin,LCLC103H,0.053469,LCLC,-0.47735
11058,Erlotinib,LCLC103H,4.413024,LCLC,3.648285
11059,Fludarabine,LCLC103H,5.104821,LCLC,5.33598
11060,Foretinib,LCLC103H,1.767768,LCLC,1.609928
11061,Fulvestrant,LCLC103H,4.951674,LCLC,3.806896
11062,GDC0810,LCLC103H,5.968666,LCLC,5.206656
11063,GNE-317,LCLC103H,1.3668,LCLC,1.048001
11064,GSK-LSD1,LCLC103H,2.188451,LCLC,2.545309
11065,GSK1904529A,LCLC103H,5.079454,LCLC,4.758417
11066,GSK2110183B,LCLC103H,4.921005,LCLC,3.878874
11067,GSK2578215A,LCLC103H,5.60577,LCLC,5.118348
11068,GSK2606414,LCLC103H,4.019736,LCLC,4.144566
11069,GSK2801,LCLC103H,4.98324,LCLC,5.046257
11070,GSK2830371,LCLC103H,6.124978,LCLC,5.939716
11071,GSK343,LCLC103H,3.108135,LCLC,3.520201
11072,GSK591,LCLC103H,5.045395,LCLC,4.558957
11073,GW441756,LCLC103H,4.250891,LCLC,3.235847
11074,Gallibiscoquinazole,LCLC103H,3.736629,LCLC,2.910041
11075,Gefitinib,LCLC103H,4.491917,LCLC,3.647593
11076,Gemcitabine,LCLC103H,1.758037,LCLC,2.210358
11077,I-BET-762,LCLC103H,3.210829,LCLC,3.706604
11078,I-BRD9,LCLC103H,5.199027,LCLC,4.779773
11079,ICL-SIRT078,LCLC103H,4.512599,LCLC,4.251294
11080,IWP-2,LCLC103H,2.769787,LCLC,3.127421
11081,Ibrutinib,LCLC103H,6.110834,LCLC,5.128923
11082,Ipatasertib,LCLC103H,5.02659,LCLC,3.722513
11083,Irinotecan,LCLC103H,4.214159,LCLC,3.523275
11084,JNK Inhibitor VIII,LCLC103H,4.901178,LCLC,5.496994
11085,JQ1,LCLC103H,2.896763,LCLC,2.417768
11086,KRAS (G12C) Inhibitor-12,LCLC103H,5.94314,LCLC,5.039519
11087,KU-55933,LCLC103H,6.00197,LCLC,5.21342
11088,L-Oxonoreleagnine,LCLC103H,4.813238,LCLC,4.097711
11089,LCL161,LCLC103H,3.623594,LCLC,4.858851
11090,LGK974,LCLC103H,4.173085,LCLC,4.544081
11091,LJI308,LCLC103H,5.94134,LCLC,5.299596
11092,LMP744,LCLC103H,-0.52299,LCLC,1.105035
11093,LY2109761,LCLC103H,6.124978,LCLC,5.220613
11094,Lapatinib,LCLC103H,4.352931,LCLC,3.430104
11095,Leflunomide,LCLC103H,4.983369,LCLC,5.234797
11096,Lenalidomide,LCLC103H,5.839713,LCLC,5.551654
11097,Lestaurtinib,LCLC103H,0.101827,LCLC,0.608531
11098,Linsitinib,LCLC103H,4.391826,LCLC,4.541428
11099,Luminespib,LCLC103H,-1.418178,LCLC,-2.415414
11100,MG-132,LCLC103H,-1.275828,LCLC,-1.584855
11101,MIM1,LCLC103H,4.506335,LCLC,3.992509
11102,MIRA-1,LCLC103H,5.54148,LCLC,5.568158
11103,MK-1775,LCLC103H,0.805127,LCLC,0.615345
11104,MK-2206,LCLC103H,3.101488,LCLC,3.208101
11105,MK-8776,LCLC103H,4.165886,LCLC,3.493469
11106,ML323,LCLC103H,4.08427,LCLC,4.778633
11107,MN-64,LCLC103H,5.053803,LCLC,4.683193
11108,Methotrexate,LCLC103H,-3.097964,LCLC,0.943113
11109,Mirin,LCLC103H,4.353589,LCLC,5.233825
11110,Mitoxantrone,LCLC103H,-0.579058,LCLC,2.005437
11111,Motesanib,LCLC103H,6.124978,LCLC,5.891088
11112,Mycophenolic acid,LCLC103H,2.410423,LCLC,1.832964
11113,N-acetyl cysteine,LCLC103H,9.71754,LCLC,10.647299
11114,NU7441,LCLC103H,3.345145,LCLC,3.272515
11115,NVP-ADW742,LCLC103H,2.355473,LCLC,2.968386
11116,Navitoclax,LCLC103H,3.379275,LCLC,2.804499
11117,Nelarabine,LCLC103H,6.818125,LCLC,6.360162
11118,Nilotinib,LCLC103H,4.322745,LCLC,4.041664
11119,Niraparib,LCLC103H,5.271363,LCLC,4.588399
11120,Nutlin-3a (-),LCLC103H,5.082635,LCLC,5.402264
11121,OF-1,LCLC103H,4.895246,LCLC,4.473434
11122,OSI-027,LCLC103H,1.887098,LCLC,2.362662
11123,OTX015,LCLC103H,2.51666,LCLC,2.480977
11124,Obatoclax Mesylate,LCLC103H,0.015458,LCLC,0.572072
11125,Olaparib,LCLC103H,5.4638,LCLC,4.726956
11126,Osimertinib,LCLC103H,2.814507,LCLC,1.967945
11127,Oxaliplatin,LCLC103H,4.900844,LCLC,4.779189
11128,P22077,LCLC103H,5.270654,LCLC,4.82789
11129,PCI-34051,LCLC103H,4.435247,LCLC,4.442307
11130,PD0325901,LCLC103H,3.64848,LCLC,2.232779
11131,PD173074,LCLC103H,4.157438,LCLC,4.091113
11132,PFI-1,LCLC103H,4.073757,LCLC,4.13634
11133,PFI3,LCLC103H,5.269007,LCLC,5.525673
11134,PLX-4720,LCLC103H,3.890579,LCLC,4.603001
11135,POMHEX,LCLC103H,2.131341,LCLC,1.681789
11136,PRIMA-1MET,LCLC103H,2.905415,LCLC,4.460559
11137,PRT062607,LCLC103H,1.291154,LCLC,3.575322
11138,Paclitaxel,LCLC103H,-3.122707,LCLC,-1.895707
11139,Palbociclib,LCLC103H,4.342826,LCLC,3.967479
11140,Pevonedistat,LCLC103H,-0.550662,LCLC,1.899251
11141,Picolinici-acid,LCLC103H,5.467215,LCLC,5.457725
11142,Pictilisib,LCLC103H,1.758881,LCLC,1.429521
11143,Podophyllotoxin bromide,LCLC103H,-1.555839,LCLC,-0.374225
11144,Pyridostatin,LCLC103H,3.955928,LCLC,4.096515
11145,RO-3306,LCLC103H,4.2551,LCLC,4.171749
