,drug,cell_line,IC50,OncotreeCode,prediction
10229,Foretinib,NCIH2228,0.10199,LUAD,1.875579
10230,Fulvestrant,NCIH2228,5.237126,LUAD,4.360715
10231,GDC0810,NCIH2228,6.45508,LUAD,5.797668
10232,GNE-317,NCIH2228,0.075178,LUAD,0.931474
10233,GSK-LSD1,NCIH2228,4.217089,LUAD,2.820815
10234,GSK1904529A,NCIH2228,4.833312,LUAD,5.343913
10235,GSK2110183B,NCIH2228,3.898435,LUAD,4.102642
10236,GSK2578215A,NCIH2228,5.367241,LUAD,5.517472
10237,GSK2606414,NCIH2228,3.808508,LUAD,4.474798
10238,GSK2801,NCIH2228,5.473916,LUAD,5.361391
10239,GSK2830371,NCIH2228,6.004978,LUAD,6.493501
10240,GSK343,NCIH2228,5.586038,LUAD,4.335932
10241,GSK591,NCIH2228,6.275267,LUAD,5.204694
10242,GW441756,NCIH2228,3.250814,LUAD,3.844462
10243,Gallibiscoquinazole,NCIH2228,2.814931,LUAD,3.228849
10244,Gefitinib,NCIH2228,4.025381,LUAD,3.518522
10245,Gemcitabine,NCIH2228,-1.374019,LUAD,2.223456
10246,I-BET-762,NCIH2228,4.417057,LUAD,3.895355
10247,I-BRD9,NCIH2228,5.84783,LUAD,5.385409
10248,ICL-SIRT078,NCIH2228,6.162852,LUAD,5.330771
10249,IWP-2,NCIH2228,2.450147,LUAD,3.245262
10250,Ibrutinib,NCIH2228,6.274045,LUAD,5.265471
10251,Ipatasertib,NCIH2228,3.528272,LUAD,4.390694
10252,Irinotecan,NCIH2228,2.251944,LUAD,4.895848
10253,JNK Inhibitor VIII,NCIH2228,6.052156,LUAD,5.698186
10254,JQ1,NCIH2228,2.886159,LUAD,2.559766
10255,KRAS (G12C) Inhibitor-12,NCIH2228,7.582933,LUAD,5.528247
10256,KU-55933,NCIH2228,5.841444,LUAD,5.654488
10257,L-Oxonoreleagnine,NCIH2228,4.537032,LUAD,4.000119
10258,LCL161,NCIH2228,3.71947,LUAD,5.518606
10259,LGK974,NCIH2228,4.438999,LUAD,4.743581
10260,LJI308,NCIH2228,6.628105,LUAD,6.012992
10261,LMP744,NCIH2228,-1.326537,LUAD,2.201517
10262,LY2109761,NCIH2228,6.644155,LUAD,5.742028
10263,Lapatinib,NCIH2228,5.309039,LUAD,4.316447
10264,Leflunomide,NCIH2228,5.247231,LUAD,5.352325
10265,Lenalidomide,NCIH2228,6.683006,LUAD,5.871011
10266,Lestaurtinib,NCIH2228,0.996595,LUAD,1.919948
10267,Linsitinib,NCIH2228,2.587034,LUAD,4.839007
10268,Luminespib,NCIH2228,-1.997614,LUAD,-0.338588
10269,MG-132,NCIH2228,-0.048894,LUAD,-1.034317
10270,MIM1,NCIH2228,4.399713,LUAD,4.671421
10271,MIRA-1,NCIH2228,7.064502,LUAD,6.085066
10272,MK-1775,NCIH2228,0.95434,LUAD,1.347702
10273,MK-2206,NCIH2228,1.712131,LUAD,3.261595
10274,MK-8776,NCIH2228,4.549544,LUAD,4.290163
10275,ML323,NCIH2228,6.880016,LUAD,5.083306
10276,MN-64,NCIH2228,4.399393,LUAD,5.435164
10277,Methotrexate,NCIH2228,-0.672332,LUAD,1.616567
10278,Mirin,NCIH2228,5.830652,LUAD,5.429275
10279,Mitoxantrone,NCIH2228,-1.166061,LUAD,2.591163
10280,Motesanib,NCIH2228,6.776365,LUAD,6.399099
10281,Mycophenolic acid,NCIH2228,2.39473,LUAD,3.28343
10282,N-acetyl cysteine,NCIH2228,10.26351,LUAD,10.658375
10283,NU7441,NCIH2228,4.963413,LUAD,3.890646
10284,NVP-ADW742,NCIH2228,3.497134,LUAD,3.749543
10285,Navitoclax,NCIH2228,4.178065,LUAD,2.762057
10286,Nelarabine,NCIH2228,6.847812,LUAD,6.798022
10287,Nilotinib,NCIH2228,5.352288,LUAD,4.817122
10288,Niraparib,NCIH2228,3.703622,LUAD,5.516792
10289,Nutlin-3a (-),NCIH2228,6.051779,LUAD,6.110281
10290,OF-1,NCIH2228,4.580704,LUAD,4.357623
10291,OSI-027,NCIH2228,3.812424,LUAD,2.846125
10292,OTX015,NCIH2228,5.416979,LUAD,3.11123
10293,Obatoclax Mesylate,NCIH2228,2.426987,LUAD,1.192703
10294,Olaparib,NCIH2228,4.720014,LUAD,5.299251
10295,Osimertinib,NCIH2228,3.074055,LUAD,2.280741
10296,Oxaliplatin,NCIH2228,5.494261,LUAD,6.134083
10297,P22077,NCIH2228,6.47197,LUAD,5.518256
10298,PCI-34051,NCIH2228,6.753137,LUAD,5.197569
10299,PD0325901,NCIH2228,1.972169,LUAD,2.371915
10300,PD173074,NCIH2228,5.079793,LUAD,4.790767
10301,PFI-1,NCIH2228,5.859817,LUAD,4.512821
10302,PFI3,NCIH2228,6.792375,LUAD,6.046897
10303,PLX-4720,NCIH2228,5.00477,LUAD,5.048385
10304,POMHEX,NCIH2228,3.742443,LUAD,2.193955
10305,PRIMA-1MET,NCIH2228,5.600966,LUAD,6.04069
10306,PRT062607,NCIH2228,3.617158,LUAD,4.172422
10307,Paclitaxel,NCIH2228,-1.763564,LUAD,0.442261
10308,Palbociclib,NCIH2228,4.660124,LUAD,4.696737
10309,Pevonedistat,NCIH2228,3.042005,LUAD,2.771186
10310,Picolinici-acid,NCIH2228,6.701608,LUAD,5.645663
10311,Pictilisib,NCIH2228,0.612912,LUAD,1.448782
10312,Podophyllotoxin bromide,NCIH2228,1.646416,LUAD,1.90036
10313,Pyridostatin,NCIH2228,2.856481,LUAD,4.656681
10314,RO-3306,NCIH2228,4.619897,LUAD,5.166666
10315,RVX-208,NCIH2228,6.557054,LUAD,5.333863
10316,Rapamycin,NCIH2228,-0.849418,LUAD,-0.601377
10317,Refametinib,NCIH2228,1.610587,LUAD,2.514215
10318,Remodelin,NCIH2228,5.174934,LUAD,4.957649
10319,Ribociclib,NCIH2228,5.225547,LUAD,4.76959
10320,Romidepsin,NCIH2228,-5.165847,LUAD,-5.592054
10321,Rucaparib,NCIH2228,4.102681,LUAD,4.966969
10322,Ruxolitinib,NCIH2228,2.853212,LUAD,5.418595
10323,SB216763,NCIH2228,5.895278,LUAD,5.961226
10324,SB590885,NCIH2228,4.772365,LUAD,5.297284
10325,SCH772984,NCIH2228,2.840438,LUAD,2.755172
10326,SGC-CBP30,NCIH2228,6.039025,LUAD,4.982364
10327,SGC0946,NCIH2228,3.355229,LUAD,2.359187
10328,SN-38,NCIH2228,-2.178999,LUAD,2.762951
10329,Sabutoclax,NCIH2228,-0.699829,LUAD,1.126422
10330,Sapitinib,NCIH2228,4.25258,LUAD,4.299247
10331,Savolitinib,NCIH2228,3.185019,LUAD,3.180879
10332,Schweinfurthin A,NCIH2228,4.432817,LUAD,3.617435
10333,Selumetinib,NCIH2228,5.122288,LUAD,4.717858
10334,Sepantronium bromide,NCIH2228,-2.686342,LUAD,-4.124664
10335,Serdemetan,NCIH2228,2.598013,LUAD,4.940203
10336,Sinularin,NCIH2228,5.449024,LUAD,4.287425
10337,Sorafenib,NCIH2228,3.620614,LUAD,3.390882
10338,Staurosporine,NCIH2228,-1.876254,LUAD,-2.055437
10339,Talazoparib,NCIH2228,3.017916,LUAD,4.70917
10340,Tamoxifen,NCIH2228,5.29088,LUAD,4.22344
10341,Tanespimycin,NCIH2228,-0.893264,LUAD,1.007721
10342,Taselisib,NCIH2228,1.235209,LUAD,2.141411
10343,Telomerase Inhibitor IX,NCIH2228,2.438926,LUAD,1.516259
10344,Temozolomide,NCIH2228,7.649378,LUAD,7.149552
10345,Temsirolimus,NCIH2228,1.25857,LUAD,2.156307
10346,Teniposide,NCIH2228,0.530535,LUAD,2.904516
10347,Topotecan,NCIH2228,-0.429309,LUAD,2.568885
10348,Trametinib,NCIH2228,-0.566433,LUAD,0.446679
10349,UMI-77,NCIH2228,5.618933,LUAD,3.241139
10350,UNC0379,NCIH2228,3.831909,LUAD,4.713288
10351,UNC0638,NCIH2228,4.888246,LUAD,5.108748
10352,Ulixertinib,NCIH2228,3.395049,LUAD,3.13443
10353,Uprosertib,NCIH2228,2.404481,LUAD,4.042469
10354,VE-822,NCIH2228,4.139256,LUAD,4.356823
10355,VE821,NCIH2228,6.532569,LUAD,5.443265
10356,VX-11e,NCIH2228,3.711272,LUAD,3.263867
10357,Veliparib,NCIH2228,5.840194,LUAD,5.687814
10358,Venetoclax,NCIH2228,4.088028,LUAD,4.335979
10359,Vinblastine,NCIH2228,-0.663066,LUAD,0.21767
10360,Vincristine,NCIH2228,0.851,LUAD,2.399144
10361,Vinorelbine,NCIH2228,0.253158,LUAD,0.471012
10362,Vismodegib,NCIH2228,6.50576,LUAD,5.690727
10363,Vorinostat,NCIH2228,2.334577,LUAD,2.645434
10364,WEHI-539,NCIH2228,4.547011,LUAD,4.205871
10365,WIKI4,NCIH2228,3.004243,LUAD,4.069051
10366,WZ4003,NCIH2228,3.776361,LUAD,5.046491
10367,Wee1 Inhibitor,NCIH2228,4.953997,LUAD,2.908808
10368,Wnt-C59,NCIH2228,5.863181,LUAD,5.168142
10369,XAV939,NCIH2228,3.195765,LUAD,4.813409
10370,YK-4-279,NCIH2228,3.435987,LUAD,4.025367
10371,ZM447439,NCIH2228,2.684147,LUAD,3.858989
10372,Zoledronate,NCIH2228,5.575182,LUAD,4.544044
10373,alpha-lipoic acid,NCIH2228,7.279904,LUAD,8.372255
10374,glutathione,NCIH2228,10.213456,LUAD,9.685921
10375,5-Fluorouracil,NCIH2170,3.937417,LUSC,3.557767
10376,5-azacytidine,NCIH2170,1.566414,LUSC,2.365147
10377,A-366,NCIH2170,5.304379,LUSC,4.739881
10378,ABT737,NCIH2170,0.772399,LUSC,2.591867
10379,AGI-5198,NCIH2170,4.717171,LUSC,4.31286
10380,AGI-6780,NCIH2170,4.065627,LUSC,3.856062
10381,AGK2,NCIH2170,4.466269,LUSC,2.856276
10382,AMG-319,NCIH2170,4.139474,LUSC,4.880123
10383,AT13148,NCIH2170,1.728536,LUSC,2.469337
10384,AZ6102,NCIH2170,1.87695,LUSC,2.350287
10385,AZ960,NCIH2170,2.062976,LUSC,1.580837
10386,AZD1208,NCIH2170,3.86123,LUSC,5.115293
10387,AZD1332,NCIH2170,4.123531,LUSC,3.277209
10388,AZD2014,NCIH2170,1.270774,LUSC,1.254283
10389,AZD3759,NCIH2170,2.630144,LUSC,1.834599
10390,AZD4547,NCIH2170,2.319813,LUSC,2.267555
10391,AZD5153,NCIH2170,3.114899,LUSC,0.599985
10392,AZD5363,NCIH2170,1.977369,LUSC,2.168718
10393,AZD5438,NCIH2170,1.013151,LUSC,1.401417
10394,AZD5582,NCIH2170,3.033731,LUSC,1.693868
10395,AZD5991,NCIH2170,5.443639,LUSC,2.048897
10396,AZD6738,NCIH2170,1.888228,LUSC,1.51303
10397,AZD7762,NCIH2170,-0.532861,LUSC,-0.448384
10398,AZD8055,NCIH2170,-1.597875,LUSC,-0.450627
10399,AZD8186,NCIH2170,2.486751,LUSC,2.86596
10400,Acetalax,NCIH2170,2.62921,LUSC,2.724852
10401,Afatinib,NCIH2170,-3.043887,LUSC,0.28738
10402,Afuresertib,NCIH2170,1.687789,LUSC,1.690971
10403,Alisertib,NCIH2170,0.371933,LUSC,1.960911
10404,Alpelisib,NCIH2170,2.351157,LUSC,2.536579
10405,Avagacestat,NCIH2170,5.122274,LUSC,4.622485
10406,Axitinib,NCIH2170,1.651365,LUSC,2.987398
10407,BI-2536,NCIH2170,-1.956209,LUSC,-1.319924
10408,BIBR-1532,NCIH2170,5.070408,LUSC,4.942704
10409,BMS-345541,NCIH2170,2.512685,LUSC,2.614368
10410,BMS-536924,NCIH2170,1.594605,LUSC,1.844695
10411,BMS-754807,NCIH2170,0.622179,LUSC,2.34695
10412,Bleomycin,NCIH2170,3.98228,LUSC,3.573223
10413,Bleomycin (50 uM),NCIH2170,3.215666,LUSC,3.445643
10414,Bortezomib,NCIH2170,-4.691718,LUSC,-4.974012
10415,Bosutinib,NCIH2170,0.330784,LUSC,1.913349
10416,Bromosporine,NCIH2170,2.996869,LUSC,1.749617
10417,Buparlisib,NCIH2170,0.075392,LUSC,0.655563
10418,CCT007093,NCIH2170,5.571013,LUSC,4.850429
10419,CPI-637,NCIH2170,4.43868,LUSC,3.291908
10420,CZC24832,NCIH2170,4.061356,LUSC,4.898359
10421,Camptothecin,NCIH2170,-3.956039,LUSC,-2.926398
10422,Carmustine,NCIH2170,5.79786,LUSC,5.947645
10423,Cediranib,NCIH2170,1.293744,LUSC,1.618517
10424,Cisplatin,NCIH2170,0.752358,LUSC,3.533719
10425,Crizotinib,NCIH2170,1.471901,LUSC,1.854106
10426,Cyclophosphamide,NCIH2170,4.952204,LUSC,4.901233
10427,Cytarabine,NCIH2170,0.530894,LUSC,1.085999
10428,Dabrafenib,NCIH2170,3.415533,LUSC,4.506095
10429,Dacarbazine,NCIH2170,5.98748,LUSC,5.467367
10430,Dactinomycin,NCIH2170,-4.551184,LUSC,-3.903783
10431,Dactolisib,NCIH2170,-2.653821,LUSC,-2.435411
10432,Dasatinib,NCIH2170,0.797258,LUSC,1.704922
10433,Dihydrorotenone,NCIH2170,2.023358,LUSC,0.681029
10434,Dinaciclib,NCIH2170,-2.449249,LUSC,-3.417732
10435,Docetaxel,NCIH2170,-5.529357,LUSC,-4.205969
10436,Doramapimod,NCIH2170,3.849536,LUSC,5.006019
10437,EHT-1864,NCIH2170,4.118902,LUSC,3.441315
10438,EPZ004777,NCIH2170,5.481805,LUSC,5.023571
10439,EPZ5676,NCIH2170,5.444124,LUSC,5.503015
10440,Elephantin,NCIH2170,6.045209,LUSC,3.575285
10441,Entinostat,NCIH2170,1.726923,LUSC,1.946177
10442,Entospletinib,NCIH2170,2.52304,LUSC,3.504586
10443,Epirubicin,NCIH2170,0.463484,LUSC,-0.615628
10444,Erlotinib,NCIH2170,0.600995,LUSC,1.924743
10445,Fludarabine,NCIH2170,4.678061,LUSC,4.529948
10446,Foretinib,NCIH2170,-0.140651,LUSC,0.695509
10447,Fulvestrant,NCIH2170,3.640301,LUSC,3.52581
10448,GDC0810,NCIH2170,5.430008,LUSC,4.652006
10449,GSK-LSD1,NCIH2170,2.551454,LUSC,2.28087
10450,GSK1904529A,NCIH2170,4.624341,LUSC,4.00191
10451,GSK2110183B,NCIH2170,2.112158,LUSC,2.079826
10452,GSK2578215A,NCIH2170,5.591718,LUSC,4.763064
10453,GSK2606414,NCIH2170,3.616166,LUSC,3.419991
10454,GSK2801,NCIH2170,4.036125,LUSC,4.729548
10455,GSK2830371,NCIH2170,5.09033,LUSC,5.307879
10456,GSK343,NCIH2170,3.57983,LUSC,3.323027
10457,GSK591,NCIH2170,4.9737,LUSC,4.207045
10458,GW441756,NCIH2170,1.88632,LUSC,3.069404
10459,Gallibiscoquinazole,NCIH2170,3.282386,LUSC,2.547222
10460,Gefitinib,NCIH2170,0.811124,LUSC,2.54924
10461,Gemcitabine,NCIH2170,-4.8144,LUSC,-1.956574
10462,I-BET-762,NCIH2170,4.006008,LUSC,2.018947
10463,I-BRD9,NCIH2170,4.427187,LUSC,3.972684
10464,ICL-SIRT078,NCIH2170,3.539969,LUSC,3.788121
10465,IWP-2,NCIH2170,3.289133,LUSC,2.531789
10466,Ibrutinib,NCIH2170,-0.518875,LUSC,3.908541
10467,Ipatasertib,NCIH2170,2.487374,LUSC,2.534837
10468,Irinotecan,NCIH2170,1.565138,LUSC,2.442348
10469,JNK Inhibitor VIII,NCIH2170,5.140805,LUSC,4.84381
10470,JQ1,NCIH2170,2.380914,LUSC,1.421523
10471,KRAS (G12C) Inhibitor-12,NCIH2170,3.619618,LUSC,3.995811
10472,KU-55933,NCIH2170,5.392904,LUSC,4.749257
10473,L-Oxonoreleagnine,NCIH2170,4.341437,LUSC,3.328239
10474,LCL161,NCIH2170,4.128568,LUSC,4.642201
10475,LGK974,NCIH2170,4.519156,LUSC,3.620358
10476,LJI308,NCIH2170,4.443743,LUSC,5.011165
10477,LMP744,NCIH2170,-2.875567,LUSC,-0.526341
10478,LY2109761,NCIH2170,5.493128,LUSC,4.827104
10479,Lapatinib,NCIH2170,-0.917778,LUSC,1.754006
10480,Leflunomide,NCIH2170,5.208265,LUSC,4.856561
10481,Lenalidomide,NCIH2170,4.198693,LUSC,5.125701
10482,Lestaurtinib,NCIH2170,-0.999885,LUSC,-0.019723
10483,Linsitinib,NCIH2170,3.120855,LUSC,3.640111
10484,Luminespib,NCIH2170,-2.387012,LUSC,-1.943735
10485,MG-132,NCIH2170,-1.406502,LUSC,-1.228275
10486,MIM1,NCIH2170,2.818769,LUSC,3.590291
10487,MIRA-1,NCIH2170,5.245766,LUSC,5.509985
10488,MK-1775,NCIH2170,-0.607562,LUSC,0.04087
10489,MK-2206,NCIH2170,2.823202,LUSC,1.621646
10490,MK-8776,NCIH2170,3.086209,LUSC,2.691442
10491,ML323,NCIH2170,5.126829,LUSC,4.203096
10492,MN-64,NCIH2170,4.325707,LUSC,4.560674
10493,Methotrexate,NCIH2170,-3.389001,LUSC,-1.687256
10494,Mirin,NCIH2170,4.73035,LUSC,4.420563
10495,Mitoxantrone,NCIH2170,-0.516845,LUSC,-0.030977
10496,Motesanib,NCIH2170,4.072035,LUSC,5.555902
10497,Mycophenolic acid,NCIH2170,2.913426,LUSC,1.78332
10498,N-acetyl cysteine,NCIH2170,9.803475,LUSC,10.376402
10499,NU7441,NCIH2170,1.633591,LUSC,2.331108
10500,NVP-ADW742,NCIH2170,3.065545,LUSC,2.273575
10501,Navitoclax,NCIH2170,-0.101656,LUSC,2.396441
10502,Nelarabine,NCIH2170,6.263036,LUSC,5.897977
10503,Nilotinib,NCIH2170,3.651065,LUSC,2.936429
10504,Niraparib,NCIH2170,3.089727,LUSC,4.132806
10505,Nutlin-3a (-),NCIH2170,5.444464,LUSC,4.763772
10506,OF-1,NCIH2170,3.219471,LUSC,3.260951
10507,OSI-027,NCIH2170,1.604154,LUSC,2.070611
10508,OTX015,NCIH2170,3.593007,LUSC,1.600096
10509,Obatoclax Mesylate,NCIH2170,0.587147,LUSC,0.356626
10510,Olaparib,NCIH2170,4.264541,LUSC,4.088031
10511,Osimertinib,NCIH2170,-2.274924,LUSC,0.945404
10512,Oxaliplatin,NCIH2170,3.807721,LUSC,4.4266
10513,P22077,NCIH2170,5.320855,LUSC,4.290772
10514,PCI-34051,NCIH2170,4.507806,LUSC,4.233505
10515,PD0325901,NCIH2170,4.560798,LUSC,1.447448
10516,PD173074,NCIH2170,2.888292,LUSC,3.364558
10517,PFI-1,NCIH2170,5.193018,LUSC,3.331632
10518,PFI3,NCIH2170,5.099137,LUSC,5.291211
10519,PLX-4720,NCIH2170,3.941708,LUSC,4.349915
10520,POMHEX,NCIH2170,1.032882,LUSC,1.540759
10521,PRIMA-1MET,NCIH2170,5.751309,LUSC,5.04469
10522,PRT062607,NCIH2170,2.542602,LUSC,2.508163
10523,Paclitaxel,NCIH2170,-4.424539,LUSC,-3.351696
10524,Palbociclib,NCIH2170,3.144239,LUSC,3.086092
10525,Pevonedistat,NCIH2170,-1.597406,LUSC,0.321938
10526,Picolinici-acid,NCIH2170,5.200169,LUSC,5.071315
10527,Pictilisib,NCIH2170,-0.228175,LUSC,0.552275
10528,Podophyllotoxin bromide,NCIH2170,-0.792564,LUSC,-1.183312
10529,Pyridostatin,NCIH2170,3.229479,LUSC,2.807853
10530,RO-3306,NCIH2170,2.263182,LUSC,2.80094
10531,RVX-208,NCIH2170,4.357286,LUSC,4.449282
10532,Rapamycin,NCIH2170,-3.8137,LUSC,-1.86032
10533,Refametinib,NCIH2170,3.428922,LUSC,1.696454
10534,Remodelin,NCIH2170,5.410695,LUSC,4.492636
10535,Ribociclib,NCIH2170,3.971137,LUSC,3.31668
10536,Romidepsin,NCIH2170,-5.29833,LUSC,-5.762443
10537,Rucaparib,NCIH2170,2.67025,LUSC,3.95024
10538,Ruxolitinib,NCIH2170,4.703466,LUSC,4.259795
10539,SB216763,NCIH2170,5.475426,LUSC,5.033341
10540,SB590885,NCIH2170,3.415145,LUSC,4.434542
10541,SCH772984,NCIH2170,4.444555,LUSC,2.478253
10542,SGC-CBP30,NCIH2170,4.411738,LUSC,4.067703
10543,SGC0946,NCIH2170,1.734392,LUSC,1.884049
10544,SN-38,NCIH2170,-5.059042,LUSC,-2.859637
10545,Sabutoclax,NCIH2170,0.900077,LUSC,-0.440633
10546,Sapitinib,NCIH2170,-0.505755,LUSC,1.966722
10547,Savolitinib,NCIH2170,2.012438,LUSC,2.309461
10548,Schweinfurthin A,NCIH2170,1.966791,LUSC,1.582124
10549,Selumetinib,NCIH2170,5.656592,LUSC,3.89119
10550,Sepantronium bromide,NCIH2170,-3.663828,LUSC,-3.717195
10551,Serdemetan,NCIH2170,3.413761,LUSC,3.42432
10552,Sinularin,NCIH2170,4.208853,LUSC,3.405409
10553,Sorafenib,NCIH2170,3.051977,LUSC,2.281659
10554,Staurosporine,NCIH2170,-4.138804,LUSC,-3.228317
10555,Talazoparib,NCIH2170,-0.669159,LUSC,3.064961
10556,Tamoxifen,NCIH2170,4.365352,LUSC,3.1521
10557,Tanespimycin,NCIH2170,-2.950654,LUSC,-0.904141
10558,Taselisib,NCIH2170,0.609259,LUSC,0.328943
10559,Telomerase Inhibitor IX,NCIH2170,0.444472,LUSC,0.655841
10560,Temozolomide,NCIH2170,4.829815,LUSC,6.477143
10561,Teniposide,NCIH2170,0.023899,LUSC,1.125175
10562,Topotecan,NCIH2170,-0.857735,LUSC,0.479358
10563,Trametinib,NCIH2170,3.924432,LUSC,0.34721
10564,UMI-77,NCIH2170,5.388735,LUSC,2.76578
10565,UNC0379,NCIH2170,2.190364,LUSC,2.620623
10566,UNC0638,NCIH2170,3.557406,LUSC,3.904454
10567,Ulixertinib,NCIH2170,3.801924,LUSC,2.168934
10568,Uprosertib,NCIH2170,2.026297,LUSC,1.389633
10569,VE-822,NCIH2170,0.692166,LUSC,2.661288
10570,VE821,NCIH2170,3.61206,LUSC,3.224436
10571,VX-11e,NCIH2170,4.391841,LUSC,2.398368
10572,Veliparib,NCIH2170,5.400731,LUSC,4.973085
10573,Venetoclax,NCIH2170,3.43515,LUSC,2.730193
10574,Vinblastine,NCIH2170,-4.575331,LUSC,-4.37885
10575,Vincristine,NCIH2170,-0.196981,LUSC,-2.788487
10576,Vinorelbine,NCIH2170,-2.474349,LUSC,-4.034058
10577,Vismodegib,NCIH2170,5.52917,LUSC,4.600513
10578,Vorinostat,NCIH2170,0.946208,LUSC,1.377854
10579,WEHI-539,NCIH2170,0.796005,LUSC,4.450253
10580,WIKI4,NCIH2170,4.71659,LUSC,3.707587
10581,WZ4003,NCIH2170,3.975304,LUSC,3.643705
10582,Wee1 Inhibitor,NCIH2170,1.041097,LUSC,1.581364
10583,Wnt-C59,NCIH2170,5.227703,LUSC,4.185053
10584,XAV939,NCIH2170,3.717925,LUSC,3.961206
10585,YK-4-279,NCIH2170,0.524238,LUSC,2.022217
10586,ZM447439,NCIH2170,0.924494,LUSC,2.666324
10587,Zoledronate,NCIH2170,3.312853,LUSC,3.520886
10588,alpha-lipoic acid,NCIH2170,7.629876,LUSC,7.775431
10589,glutathione,NCIH2170,9.221423,LUSC,9.271084
10590,5-Fluorouracil,NCIH146,3.657896,SCLC,4.772755
10591,ABT737,NCIH146,-2.23768,SCLC,-0.788947
10592,AGI-5198,NCIH146,3.624073,SCLC,4.789454
10593,AGI-6780,NCIH146,3.974842,SCLC,4.279403
10594,AGK2,NCIH146,3.014805,SCLC,3.156296
10595,AMG-319,NCIH146,5.563576,SCLC,5.039157
10596,AT13148,NCIH146,3.131663,SCLC,2.636851
10597,AZ6102,NCIH146,3.364201,SCLC,3.009459
10598,AZ960,NCIH146,2.230332,SCLC,1.084772
10599,AZD3759,NCIH146,3.341725,SCLC,2.742104
10600,AZD4547,NCIH146,3.663788,SCLC,3.323356
10601,AZD5363,NCIH146,4.644727,SCLC,2.81697
10602,AZD5582,NCIH146,2.012681,SCLC,1.579576
10603,AZD6482,NCIH146,5.603435,SCLC,3.675109
10604,AZD6738,NCIH146,2.421189,SCLC,2.314965
10605,AZD7762,NCIH146,0.550611,SCLC,0.054877
10606,AZD8186,NCIH146,5.082524,SCLC,3.31488
10607,Afatinib,NCIH146,1.078987,SCLC,1.624307
10608,Afuresertib,NCIH146,3.442519,SCLC,1.790914
10609,Alisertib,NCIH146,2.248533,SCLC,0.227282
10610,Alpelisib,NCIH146,3.622992,SCLC,3.728052
10611,Avagacestat,NCIH146,3.572423,SCLC,4.894658
10612,Axitinib,NCIH146,2.424052,SCLC,1.40752
10613,BI-2536,NCIH146,-1.532715,SCLC,-0.917074
10614,BIBR-1532,NCIH146,5.872511,SCLC,4.843255
10615,BMS-345541,NCIH146,2.03284,SCLC,3.011646
10616,BMS-536924,NCIH146,3.871981,SCLC,2.785901
10617,BMS-754807,NCIH146,3.873944,SCLC,0.787682
10618,BX795,NCIH146,2.493888,SCLC,2.901623
10619,Bicalutamide,NCIH146,3.715171,SCLC,4.461078
10620,Bortezomib,NCIH146,-4.924829,SCLC,-5.090681
10621,Bosutinib,NCIH146,3.075422,SCLC,3.574087
10622,Buparlisib,NCIH146,1.764563,SCLC,1.098477
10623,CCT-018159,NCIH146,3.332561,SCLC,4.291836
10624,CCT007093,NCIH146,4.947767,SCLC,4.949798
10625,CHIR-99021,NCIH146,5.668043,SCLC,5.301101
10626,CZC24832,NCIH146,5.846322,SCLC,5.200035
10627,Camptothecin,NCIH146,-2.960427,SCLC,-2.443231
10628,Cediranib,NCIH146,1.825081,SCLC,1.962186
10629,Crizotinib,NCIH146,3.10733,SCLC,2.230805
10630,Cyclophosphamide,NCIH146,5.331158,SCLC,5.025002
10631,Dabrafenib,NCIH146,4.407024,SCLC,5.089835
10632,Dactinomycin,NCIH146,-4.176434,SCLC,-3.27215
10633,Dactolisib,NCIH146,-2.148024,SCLC,-1.613108
10634,Daporinad,NCIH146,-5.09377,SCLC,-3.443551
10635,Dasatinib,NCIH146,3.237857,SCLC,3.935437
10636,Dinaciclib,NCIH146,-3.76297,SCLC,-2.634914
10637,Docetaxel,NCIH146,-2.909871,SCLC,-4.135399
10638,Doramapimod,NCIH146,2.533555,SCLC,4.922477
10639,EHT-1864,NCIH146,2.872611,SCLC,3.38219
10640,EPZ004777,NCIH146,3.938753,SCLC,5.148464
10641,EPZ5676,NCIH146,4.947133,SCLC,5.766548
10642,Elesclomol,NCIH146,-2.34541,SCLC,-2.547673
10643,Entinostat,NCIH146,-1.810497,SCLC,0.286605
10644,Entospletinib,NCIH146,4.134874,SCLC,4.613964
10645,Epirubicin,NCIH146,-0.147009,SCLC,-0.05946
10646,Erlotinib,NCIH146,3.32368,SCLC,3.339767
10647,Foretinib,NCIH146,1.516987,SCLC,0.782837
10648,Fulvestrant,NCIH146,2.554232,SCLC,3.699826
10649,GDC0810,NCIH146,5.514699,SCLC,5.227165
10650,GNE-317,NCIH146,0.692242,SCLC,0.463853
10651,GSK1904529A,NCIH146,2.84951,SCLC,4.53803
10652,GSK2578215A,NCIH146,5.60846,SCLC,4.922075
10653,GSK2606414,NCIH146,3.525753,SCLC,4.066563
10654,GSK269962A,NCIH146,1.997466,SCLC,2.484549
10655,GSK343,NCIH146,3.22688,SCLC,4.20318
10656,GSK591,NCIH146,2.93577,SCLC,4.312481
10657,GW441756,NCIH146,4.267804,SCLC,3.426216
10658,Gefitinib,NCIH146,3.800289,SCLC,3.490975
10659,Gemcitabine,NCIH146,-2.358643,SCLC,-0.159051
10660,I-BET-762,NCIH146,2.517626,SCLC,4.57339
10661,I-BRD9,NCIH146,3.658144,SCLC,4.389783
10662,IOX2,NCIH146,1.762154,SCLC,2.134544
10663,IWP-2,NCIH146,3.598757,SCLC,2.656825
